timestamp,actual_power,ideal_power,deficit,deficit_trend,seasonal,events,performance_ratio,is_anomaly,ghi,air_temp
2020-01-01 05:00:00,0.0,-49.06412314968946,-49.06412314968946,-4658.798036567818,4396.42713604305,213.30677737507813,-0.0,False,117.2,12.9
2020-01-01 06:00:00,0.0,91.88986625607478,91.88986625607478,-4658.79887942965,4396.42713604305,354.26160964267456,0.0,False,326.4,13.9
2020-01-01 07:00:00,0.9453000000066822,194.5783085240593,193.63300852405263,-4658.799722291482,4396.42713604305,456.0055947724841,0.004858173292818532,False,551.2,18.2
2020-01-01 08:00:00,8.25779999999213,414.9408914683097,406.68309146831757,-4658.800565153315,4396.42713604305,669.0565205785824,0.01990109981609992,False,763.3,20.1
2020-01-01 09:00:00,29.210900000005495,425.065713334196,395.8548133341905,-4658.801408015147,4396.42713604305,658.2290853062868,0.06872074214157367,False,929.9,22.5
2020-01-01 10:00:00,53.28900000003341,235.13314949122378,181.84414949119036,-4658.802250876979,4396.42713604305,444.2192643251192,0.22663232931217583,False,1045.5,24.5
2020-01-01 11:00:00,71.07819999998901,230.52070197880585,159.44250197881684,-4658.803093738811,4396.42713604305,421.81845967457775,0.30833626244232715,False,1103.8,25.9
2020-01-01 12:00:00,83.92189999997208,257.34995304438877,173.42805304441669,-4658.803936600643,4396.42713604305,435.80485360200964,0.3260990449314441,False,1097.3,27.7
2020-01-01 13:00:00,90.76560000001336,381.53525257983904,290.7696525798257,-4658.804779462475,4396.42713604305,553.1472959992507,0.2378950869970608,False,1027.9,28.3
2020-01-01 14:00:00,90.53900000001886,392.80719777380847,302.2681977737896,-4658.8056223243075,4396.42713604305,564.6466840550465,0.2304916254628528,False,900.5,28.6
2020-01-01 15:00:00,88.07819999997446,354.6802050827659,266.60200508279144,-4658.8064651861405,4396.42713604305,528.9813342258813,0.24833060996119363,False,722.6,28.8
2020-01-01 16:00:00,80.46090000002005,163.0546175784998,82.59371757847975,-4658.807308047973,4396.42713604305,344.9738895834016,0.49345677993144754,False,511.6,29.0
2020-01-01 17:00:00,66.27349999998114,66.8336912130056,0.5601912130244528,-4658.808150909805,4396.42713604305,262.94120607977857,0.9916032945938822,False,285.5,28.4
2020-01-01 18:00:00,47.24219999999332,-92.74433687993195,-139.98653687992527,-4658.808993771637,4396.42713604305,122.39532084866096,-0.5093864593329692,False,85.2,27.8
2020-01-02 05:00:00,0.0,-56.67620569127494,-56.67620569127494,-4658.818265251792,4371.631409870736,230.51064968978062,-0.0,False,111.0,14.5
2020-01-02 06:00:00,0.0,79.54393337303387,79.54393337303387,-4658.819108113624,4371.631409870736,366.7316316159213,0.0,False,311.2,15.7
2020-01-02 07:00:00,0.8436999999976251,169.08884801901075,168.24514801901313,-4658.819950975456,4371.631409870736,455.4336891237326,0.004989654966765172,False,526.4,20.4
2020-01-02 08:00:00,7.718800000002375,352.75990419874296,345.0411041987406,-4658.820793837289,4371.631409870736,632.2304881652935,0.021881109579120647,False,730.1,22.4
2020-01-02 09:00:00,28.421900000001187,364.15545209635667,335.7335520963555,-4658.821636699121,4371.631409870736,622.92377892474,0.07804859652048864,False,897.4,25.3
2020-01-02 10:00:00,51.757700000031036,370.1454375171032,318.38773751707214,-4658.822479560953,4371.631409870736,605.5788072072892,0.1398303340354032,False,1014.8,27.2
2020-01-02 11:00:00,69.69529999999213,185.35647192071275,115.66117192072062,-4658.823322422785,4371.631409870736,402.8530844727693,0.3760048045422443,False,1091.1,28.7
2020-01-02 12:00:00,82.15629999997327,241.7666591439174,159.61035914394412,-4658.824165284617,4371.631409870736,446.8031145578252,0.33981509475205685,False,1084.5,30.2
2020-01-02 13:00:00,89.14060000002792,267.25129319697277,178.11069319694485,-4658.825008146449,4371.631409870736,465.3042914726584,0.3335447525396113,False,1014.6,30.7
2020-01-02 14:00:00,90.51559999999881,399.09979050436846,308.58419050436964,-4658.8258510082815,4371.631409870736,595.7786316419151,0.22679884919698765,False,887.5,31.2
2020-01-02 15:00:00,86.99229999996896,318.7700937114023,231.77779371143333,-4658.8266938701145,4371.631409870736,518.9730777108116,0.27289896015078136,False,707.1,31.3
2020-01-02 16:00:00,78.72650000003341,171.0400211892005,92.31352118916709,-4658.827536731947,4371.631409870736,379.5096480503771,0.46027847268842303,False,502.9,31.2
2020-01-02 17:00:00,65.19529999999213,49.283039584051,-15.912260415941134,-4658.828379593779,4371.631409870736,271.28470930710137,1.3228481380631438,False,270.8,30.7
2020-01-02 18:00:00,44.04690000000119,-71.29524959595291,-115.3421495959541,-4658.829222455611,4371.631409870736,171.8556629889208,-0.6178184110167219,False,73.4,29.7
2020-01-03 05:00:00,0.0,-67.87566495005986,-67.87566495005986,-4658.838493935766,4348.502515526485,242.46031345922074,-0.0,False,89.7,15.8
2020-01-03 06:00:00,0.0,56.92862944295315,56.92862944295315,-4658.839336797598,4348.502515526485,367.265450714066,0.0,False,272.9,17.2
2020-01-03 07:00:00,0.8359999999665887,149.91645878811988,149.0804587881533,-4658.84017965943,4348.502515526485,459.4181229210981,0.005576401886241397,False,490.4,21.5
2020-01-03 08:00:00,7.499900000038906,307.4755213510625,299.9756213510236,-4658.841022521263,4348.502515526485,610.3141283458017,0.024391781093021623,False,696.2,24.5
2020-01-03 09:00:00,27.578199999959907,404.9739182214199,377.39571822146,-4658.841865383095,4348.502515526485,687.7350680780701,0.06809853835165548,False,870.8,28.5
2020-01-03 10:00:00,49.46870000001218,274.724380268835,225.2556802688228,-4658.842708244927,4348.502515526485,535.5958729872655,0.18006599882254834,False,1001.0,30.4
2020-01-03 11:00:00,66.80470000002242,165.69824065170624,98.89354065168382,-4658.843551106759,4348.502515526485,409.2345762319583,0.4031684136709079,False,1084.0,32.4
2020-01-03 12:00:00,77.67190000000119,114.131689450958,36.45978945095682,-4658.844393968591,4348.502515526485,346.8016678930635,0.6805403462728024,False,1073.7,34.6
2020-01-03 13:00:00,82.0625,290.501364406624,208.43886440662402,-4658.845236830423,4348.502515526485,518.7815857105625,0.28248479205193283,False,990.6,35.2
2020-01-03 14:00:00,82.97650000000431,278.78476219141623,195.80826219141193,-4658.846079692255,4348.502515526485,506.1518263571825,0.29763535751525244,False,866.7,35.9
2020-01-03 15:00:00,80.1640999999945,280.17323783728733,200.00913783729283,-4658.846922554088,4348.502515526485,510.3535448648963,0.2861223095270816,False,679.2,36.2
2020-01-03 16:00:00,74.10940000000119,107.28899172919525,33.17959172919406,-4658.847765415921,4348.502515526485,343.5248416186296,0.6907391715254917,False,477.5,36.4
2020-01-03 17:00:00,64.13279999997758,14.945847173455315,-49.186952826522266,-4658.848608277753,4348.502515526485,261.15913992474543,4.290724274874069,False,253.6,35.8
2020-01-03 18:00:00,46.93750000001455,-76.4172922860121,-123.35479228602665,-4658.849451139585,4348.502515526485,186.99214332707288,-0.614234197916017,False,70.8,35.0
2020-01-04 05:00:00,0.0,-74.58962507166841,-74.58962507166841,-4658.85872261974,4326.988080844679,257.2810167033922,-0.0,False,91.8,22.1
2020-01-04 06:00:00,0.0,49.68269007307908,49.68269007307908,-4658.859565481572,4326.988080844679,381.55417470997236,0.0,False,291.1,24.1
2020-01-04 07:00:00,0.8359999999956926,136.3762875671604,135.5402875671647,-4658.860408343404,4326.988080844679,467.41261506588944,0.006130052994227472,False,523.4,27.2
2020-01-04 08:00:00,7.507800000006682,336.9393453100407,329.43154531003404,-4658.861251205237,4326.988080844679,661.3047156705925,0.022282282619192628,False,727.0,29.2
2020-01-04 09:00:00,24.890599999998813,371.48624090659507,346.59564090659626,-4658.862094067069,4326.988080844679,678.4696541289868,0.06700257036891662,False,883.4,31.3
2020-01-04 10:00:00,46.531300000002375,373.7124370649922,327.1811370649898,-4658.862936928901,4326.988080844679,659.0559931492126,0.12451064207228428,False,986.6,32.9
2020-01-04 11:00:00,59.52339999997639,238.99694059995537,179.47354059997897,-4658.863779790733,4326.988080844679,511.34923954603346,0.2490540288780526,False,987.7,33.5
2020-01-04 12:00:00,71.09379999998782,296.7899141647369,225.69611416474908,-4658.864622652565,4326.988080844679,557.5726559726354,0.2395416995835879,False,867.4,32.6
2020-01-04 13:00:00,80.34370000002673,345.1669673423276,264.8232673423009,-4658.865465514398,4326.988080844679,596.7006520120203,0.23276696449744474,False,812.6,32.3
2020-01-04 14:00:00,81.9375,322.6197363293117,240.6822363293117,-4658.86630837623,4326.988080844679,572.5604638608629,0.25397468536046974,False,797.0,31.1
2020-01-04 15:00:00,79.14069999997446,325.9111904788882,246.77049047891376,-4658.867151238062,4326.988080844679,578.6495608722971,0.24282829029404165,False,658.9,29.1
2020-01-04 16:00:00,73.44520000003104,182.9702534215699,109.52505342153887,-4658.8679940998945,4326.988080844679,441.40496667675507,0.40140294514358293,False,468.8,28.2
2020-01-04 17:00:00,59.664099999994505,33.15446323721085,-26.509636762783657,-4658.868836961727,4326.988080844679,305.371119354264,1.7995254529586135,False,244.2,26.7
2020-01-04 18:00:00,41.71879999997327,-82.01175521708069,-123.73055521705396,-4658.86967982356,4326.988080844679,208.15104376182717,-0.5086991320777929,False,68.1,25.3
2020-01-05 05:00:00,0.0,-109.49771479177772,-109.49771479177772,-4658.8789513037145,4307.035733659703,242.34550285223395,-0.0,False,24.9,16.1
2020-01-05 06:00:00,0.0,-32.327056361811124,-32.327056361811124,-4658.879794165547,4307.035733659703,319.5170041440333,-0.0,False,58.4,16.0
2020-01-05 07:00:00,0.406200000012177,24.13118320488293,23.724983204870753,-4658.880637027379,4307.035733659703,375.56988657254715,0.016832293894154842,False,127.3,16.1
2020-01-05 08:00:00,6.640599999998813,59.13081853401412,52.490218534015305,-4658.881479889211,4307.035733659703,404.3359647635234,0.1123016366591021,False,143.3,16.0
2020-01-05 09:00:00,14.27349999996659,64.49919348386543,50.22569348389884,-4658.882322751044,4307.035733659703,402.07228257524,0.22129390981651972,False,123.3,15.8
2020-01-05 10:00:00,21.3359000000346,40.03512483933806,18.69922483930346,-4658.883165612876,4307.035733659703,370.5466567924768,0.5329162121872172,False,128.9,15.9
2020-01-05 11:00:00,10.960999999966589,34.3946671319261,23.43366713195951,-4658.884008474708,4307.035733659703,375.28194194696516,0.3186738596441578,False,183.4,16.6
2020-01-05 12:00:00,16.140600000027916,36.81727268512015,20.676672685092235,-4658.88485133654,4307.035733659703,372.52579036192947,0.4383855847357833,False,144.9,16.9
2020-01-05 13:00:00,16.50779999997758,62.945718483481855,46.437918483504276,-4658.885694198372,4307.035733659703,398.2878790221739,0.2622503666225185,False,134.2,16.8
2020-01-05 14:00:00,17.539099999994505,82.72580124726825,65.18670124727375,-4658.886537060205,4307.035733659703,417.0375046477766,0.212012307203449,False,138.5,16.5
2020-01-05 15:00:00,24.890599999998813,50.41800846045334,25.52740846045453,-4658.887379922037,4307.035733659703,377.3790547227891,0.49367492063081736,False,108.4,15.9
2020-01-05 16:00:00,17.1484000000346,6.732942264353748,-10.41545773568085,-4658.888222783869,4307.035733659703,341.4370313884856,2.546561780134347,False,90.6,15.7
2020-01-05 17:00:00,15.804699999993318,-48.15301840656226,-63.95771840655558,-4658.8890656457015,4307.035733659703,287.8956135794433,-0.32822507805486756,False,51.5,15.6
2020-01-05 18:00:00,10.953099999998813,-96.92153732664897,-107.87463732664779,-4658.889908507534,4307.035733659703,243.97953752118337,-0.11301113574188969,False,18.0,15.2
2020-01-06 05:00:00,0.0,-96.62626804653367,-96.62626804653367,-4658.8991799876885,4288.593101805939,273.67981013521603,-0.0,False,14.6,13.2
2020-01-06 06:00:00,0.0,-35.56755712411483,-35.56755712411483,-4658.900022849521,4288.593101805939,334.739363919467,-0.0,False,46.2,13.2
2020-01-06 07:00:00,0.1093000000255414,-4.215839869973729,-4.325139869999271,-4658.900865711353,4288.593101805939,365.9826240354141,-0.02593218328510845,False,67.2,14.0
2020-01-06 08:00:00,2.3203999999677762,45.767855619695,43.44745561972722,-4658.901708573185,4288.593101805939,413.7560623869731,0.05069823067564912,False,113.3,14.4
2020-01-06 09:00:00,6.117100000032224,78.71304790579366,72.59594790576143,-4658.902551435018,4288.593101805939,442.9053975348397,0.07771293895790082,False,140.2,15.0
2020-01-06 10:00:00,10.765699999974458,104.80416450299036,94.0384645030159,-4658.90339429685,4288.593101805939,464.34875699392705,0.10272108298315094,False,223.2,15.3
2020-01-06 11:00:00,16.710999999995693,72.51201843563878,55.80101843564309,-4658.904237158682,4288.593101805939,426.1121537883864,0.23045517012683822,False,251.9,16.1
2020-01-06 12:00:00,41.73429999999644,158.80142076348108,117.06712076348464,-4658.905080020514,4288.593101805939,487.37909897806003,0.26280644715205653,False,327.7,18.0
2020-01-06 13:00:00,37.953100000027916,145.07066634867792,107.11756634865,-4658.905922882346,4288.593101805939,477.43038742505723,0.26161621325013334,False,276.6,18.8
2020-01-06 14:00:00,39.500099999975646,132.1351478085285,92.63504780855286,-4658.906765744179,4288.593101805939,462.9487117467934,0.29893485359670957,False,225.5,19.7
2020-01-06 15:00:00,49.16400000000431,148.98281586912432,99.81881586912002,-4658.907608606011,4288.593101805939,470.13332266919224,0.3299955751112772,False,280.4,20.3
2020-01-06 16:00:00,24.03900000001886,67.38347050636112,43.34447050634226,-4658.908451467843,4288.593101805939,413.65982016824637,0.3567439176916819,False,188.9,20.3
2020-01-06 17:00:00,46.92190000000119,-11.238658962427275,-58.16055896242846,-4658.9092943296755,4288.593101805939,312.1556335613077,-4.175415907964723,False,126.7,20.1
2020-01-06 18:00:00,40.39849999996659,-88.60584052532872,-129.0043405252953,-4658.910137191508,4288.593101805939,241.31269486027304,-0.45594010169701976,False,36.4,19.8
2020-01-07 05:00:00,0.0,-84.16547131411903,-84.16547131411903,-4658.9194086716625,4271.607813117772,303.1461242397718,-0.0,False,46.0,15.1
2020-01-07 06:00:00,0.0,4.45169123020954,4.45169123020954,-4658.920251533495,4271.607813117772,391.76412964593237,0.0,False,165.9,15.5
2020-01-07 07:00:00,0.7578000000066822,118.6391205302159,117.88132053020922,-4658.921094395327,4271.607813117772,505.19460180776423,0.006387383935720814,False,341.2,18.2
2020-01-07 08:00:00,8.109300000025542,202.36614294563407,194.25684294560853,-4658.921937257159,4271.607813117772,581.5709670849956,0.04007221667503654,False,513.9,20.0
2020-01-07 09:00:00,23.734400000001187,355.05762936082783,331.32322936082664,-4658.922780118992,4271.607813117772,718.638196362047,0.0668464248924961,False,680.9,22.6
2020-01-07 10:00:00,42.9375,357.0841392834184,314.1466392834184,-4658.923622980824,4271.607813117772,701.4624491464701,0.12024443270354222,False,772.8,24.5
