timestamp,actual_power,ideal_power,deficit,deficit_trend,performance_ratio,cumulative_deficit
2021-07-11,5689.135993595381,1427.3533959716158,-4261.782597623765,-4670.067099265061,5.33064897830799,-2229140.802329891
2021-07-12,4070.7277904703806,896.5162156354891,-3174.2115748348915,-4670.087327949035,5.871647826706777,-2232315.0139047257
2021-07-13,4994.160407657895,953.7180863942439,-4040.442321263651,-4670.107556633009,-7.808877195776558,-2236355.4562259894
2021-07-14,2747.7785717203806,225.2716272429302,-2522.5069444774504,-4670.127785316983,-2.186147600611709,-2238877.963170467
2021-07-15,4952.326423282881,920.9976322308407,-4031.32879105204,-4670.148014000957,18.51550718078058,-2242909.291961519
2021-07-16,3608.389899845395,598.5549712414786,-3009.8349286039165,-4670.168242684931,-2.0089567205097554,-2245919.126890123
2021-07-17,2074.1652904703806,385.19201996017375,-1688.9732705102067,-4670.188471368906,1.2863281027607405,-2247608.100160633
2021-07-18,3434.7678295328806,857.7855836947748,-2576.9822458381054,-4670.20870005288,1.4193841840652273,-2250185.0824064715
2021-07-19,2733.0119701578806,702.0117864865747,-2031.0001836713059,-4670.228928736854,0.7116591062806572,-2252216.0825901427
2021-07-20,1260.0373607828951,228.92671952419602,-1031.1106412586992,-4670.249157420828,1.3003539674990803,-2253247.1932314015
2021-07-21,4135.844001407895,1364.7223202695004,-2771.1216811383947,-4670.269386104802,15.796669534283808,-2256018.31491254
2021-07-22,3366.5119701578806,670.6587492021893,-2695.8532209556915,-4670.289614788776,1.270588063393824,-2258714.1681334954
2021-07-23,3462.8420482828806,359.9707269690866,-3102.871321313794,-4670.30984347275,2.9998144984535275,-2261817.0394548094
2021-07-24,3720.3635326578806,605.8427318010487,-3114.5208008568316,-4670.330072156725,13.437197601476802,-2264931.5602556663
2021-07-25,3977.219001407895,993.7659590624046,-2983.4530423454903,-4670.350300840699,-7.214467632173829,-2267915.013298012
2021-07-26,3861.8107982828806,788.2613439032982,-3073.5494543795826,-4670.370529524673,3.1598858323206147,-2270988.562752391
2021-07-27,4414.685798282881,1573.9141595887615,-2840.7716386941192,-4670.390758208647,1.7030025825681812,-2273829.3343910854
2021-07-28,5546.436567433877,1008.4357195064886,-4538.000847927388,-4670.410986892621,3.5520331140699435,-2278367.3352390127
2021-07-29,7381.2724609375,1570.6799038379838,-5810.592557099516,-4670.431215576595,2.414629163623485,-2284177.9277961124
2021-07-30,6497.103515625,1162.4178271980322,-5334.685688426967,-4670.451444260569,0.5712145585538166,-2289512.6134845396
2021-07-31,7635.9013671875,1502.5671381145864,-6133.334229072913,-4670.471672944544,3.1945699952873583,-2295645.9477136126
2021-08-01,7539.1572265625,1837.955549008237,-5701.201677554263,-4670.491901628518,2.128975555181886,-2301347.149391167
2021-08-02,8475.474609375,1813.5269110403256,-6661.947698334674,-4670.5121303124915,2.551752338593927,-2308009.0970895016
