start_date,end_date,dry_days,pi_slope_per_day,pi_start,pi_end,pi_drop,pi_recovery_after_rain,is_soiling,meter
2024-11-18,2024-11-23,6,0.016326,0.934,0.7505,0.1835,0.2497,False,solar.bun_hs1#realenergyintotheload#kwh
2024-12-02,2025-01-05,35,0.001551,1.2446,0.6681,0.5765,1.0419,False,solar.bun_hs1#realenergyintotheload#kwh
2025-01-07,2025-03-15,63,-0.002638,1.3181,0.7866,0.5315,1.0013,True,solar.bun_hs1#realenergyintotheload#kwh
2025-03-21,2025-06-07,79,-0.00166,0.4551,0.7352,-0.2801,0.4277,False,solar.bun_hs1#realenergyintotheload#kwh
2025-06-09,2025-07-21,31,0.002738,0.4277,1.0033,-0.5756,0.5034,False,solar.bun_hs1#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.048043,0.5034,0.6868,-0.1835,,False,solar.bun_hs1#realenergyintotheload#kwh
2020-02-15,2020-03-03,18,0.0,0.0,0.0,-0.0,0.0,False,solar.bun_hs2#realenergyintotheload#kwh
2020-03-06,2020-04-28,53,7e-06,0.0,0.0003,-0.0003,0.0003,False,solar.bun_hs2#realenergyintotheload#kwh
2020-04-30,2020-05-08,9,0.000343,0.0003,0.0032,-0.0029,0.0032,False,solar.bun_hs2#realenergyintotheload#kwh
2020-05-10,2020-08-06,43,-0.06818,0.0032,0.8085,-0.8053,0.645,True,solar.bun_hs2#realenergyintotheload#kwh
2020-08-08,2020-10-16,59,2.6e-05,0.645,1.4452,-0.8002,1.0289,False,solar.bun_hs2#realenergyintotheload#kwh
2020-10-18,2021-02-04,17,0.03697,1.1439,1.3467,-0.2028,0.7267,False,solar.bun_hs2#realenergyintotheload#kwh
2021-02-06,2021-02-17,8,0.078807,0.7012,1.4218,-0.7206,0.5782,False,solar.bun_hs2#realenergyintotheload#kwh
2021-03-24,2021-06-07,36,0.007146,0.6265,0.4867,0.1398,0.5725,False,solar.bun_hs2#realenergyintotheload#kwh
2021-06-11,2021-09-28,94,0.004391,0.5725,1.4199,-0.8474,0.4942,False,solar.bun_hs2#realenergyintotheload#kwh
2021-10-01,2021-10-28,17,-0.021904,1.7657,0.8895,0.8762,0.5773,True,solar.bun_hs2#realenergyintotheload#kwh
2021-11-13,2022-01-25,12,-0.000203,0.5826,1.2507,-0.6682,1.014,False,solar.bun_hs2#realenergyintotheload#kwh
2022-01-30,2022-02-14,15,0.004716,1.1003,1.1842,-0.0839,0.4262,False,solar.bun_hs2#realenergyintotheload#kwh
2022-03-16,2022-04-17,19,0.043949,0.4262,1.1613,-0.7351,0.216,False,solar.bun_hs2#realenergyintotheload#kwh
2022-04-20,2022-05-26,16,-0.054548,1.0436,0.4608,0.5828,0.7458,True,solar.bun_hs2#realenergyintotheload#kwh
2022-06-06,2022-07-16,35,0.002006,0.8909,0.3059,0.585,0.8157,False,solar.bun_hs2#realenergyintotheload#kwh
2022-07-18,2022-08-28,30,0.003398,0.7593,1.1338,-0.3745,0.4078,False,solar.bun_hs2#realenergyintotheload#kwh
2022-08-30,2022-09-07,9,0.061041,0.4078,1.2668,-0.859,0.5568,False,solar.bun_hs2#realenergyintotheload#kwh
2022-09-09,2022-09-26,18,0.024737,0.7673,0.5794,0.188,0.6148,False,solar.bun_hs2#realenergyintotheload#kwh
2022-10-08,2022-10-18,8,0.069179,0.7752,1.2504,-0.4752,0.6994,False,solar.bun_hs2#realenergyintotheload#kwh
2022-10-23,2023-06-05,53,0.002981,0.6994,0.9458,-0.2464,0.6383,False,solar.bun_hs2#realenergyintotheload#kwh
2023-06-11,2023-08-21,47,0.008395,1.0051,1.436,-0.4309,0.9646,False,solar.bun_hs2#realenergyintotheload#kwh
2023-08-23,2023-09-30,29,0.017479,0.9646,1.1758,-0.2112,1.1567,False,solar.bun_hs2#realenergyintotheload#kwh
2023-10-08,2023-12-13,10,-0.094405,1.1567,0.5441,0.6126,0.4018,True,solar.bun_hs2#realenergyintotheload#kwh
2024-01-24,2024-11-16,90,0.001044,1.2814,1.4693,-0.1879,0.6544,False,solar.bun_hs2#realenergyintotheload#kwh
2024-11-18,2024-11-23,6,-0.002346,0.9894,0.7142,0.2752,0.2286,True,solar.bun_hs2#realenergyintotheload#kwh
2024-12-02,2025-01-05,35,0.0003,1.2457,0.665,0.5807,1.0731,False,solar.bun_hs2#realenergyintotheload#kwh
2025-01-07,2025-03-15,63,-0.002484,1.3558,0.7853,0.5704,1.0213,True,solar.bun_hs2#realenergyintotheload#kwh
2025-03-21,2025-06-07,78,-0.002781,0.449,0.6967,-0.2477,0.4106,True,solar.bun_hs2#realenergyintotheload#kwh
2025-06-09,2025-07-21,31,0.002863,0.4106,0.879,-0.4684,0.5058,False,solar.bun_hs2#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.038594,0.5058,0.6788,-0.173,,False,solar.bun_hs2#realenergyintotheload#kwh
2020-02-15,2020-03-03,18,0.0,0.0,0.0,-0.0,0.0,False,solar.bun_hs3#realenergyintotheload#kwh
2020-03-06,2020-04-28,45,9.4e-05,0.0,0.0029,-0.0029,0.0029,False,solar.bun_hs3#realenergyintotheload#kwh
2020-04-30,2020-05-08,9,0.0,0.0029,0.0029,0.0,0.0029,False,solar.bun_hs3#realenergyintotheload#kwh
2020-05-10,2020-08-06,42,-0.199564,0.0029,0.7942,-0.7913,0.6457,True,solar.bun_hs3#realenergyintotheload#kwh
2020-08-08,2020-10-16,60,0.001507,0.6457,1.4875,-0.8418,1.0681,False,solar.bun_hs3#realenergyintotheload#kwh
2020-10-18,2021-02-04,17,0.043082,1.2089,1.3657,-0.1568,0.7392,False,solar.bun_hs3#realenergyintotheload#kwh
2021-02-06,2021-02-17,9,0.035642,0.7057,1.3994,-0.6936,0.5725,False,solar.bun_hs3#realenergyintotheload#kwh
2021-03-24,2021-06-07,37,0.004278,0.6569,0.458,0.199,0.597,False,solar.bun_hs3#realenergyintotheload#kwh
2021-06-11,2021-07-19,32,0.002169,0.597,0.5482,0.0488,0.7524,False,solar.bun_hs3#realenergyintotheload#kwh
2021-07-22,2021-09-28,61,0.005887,0.7524,1.3771,-0.6247,0.5292,False,solar.bun_hs3#realenergyintotheload#kwh
2021-10-01,2021-10-28,18,-0.017681,1.4993,0.907,0.5923,0.6003,True,solar.bun_hs3#realenergyintotheload#kwh
2021-11-13,2022-01-25,12,0.010288,0.6003,1.3186,-0.7183,1.0796,False,solar.bun_hs3#realenergyintotheload#kwh
2022-01-30,2022-02-22,16,-0.028468,1.1394,0.017,1.1224,0.3214,True,solar.bun_hs3#realenergyintotheload#kwh
2022-03-16,2022-04-17,19,0.036864,0.2749,0.9791,-0.7043,0.2278,False,solar.bun_hs3#realenergyintotheload#kwh
2022-04-20,2022-05-26,16,-0.051205,1.0534,0.4693,0.584,0.7693,True,solar.bun_hs3#realenergyintotheload#kwh
2022-06-06,2022-07-16,34,0.004648,0.9054,0.3271,0.5783,0.818,False,solar.bun_hs3#realenergyintotheload#kwh
2022-07-18,2022-08-28,29,0.002005,0.818,0.963,-0.145,0.4111,False,solar.bun_hs3#realenergyintotheload#kwh
2022-08-30,2022-09-07,9,0.048001,0.4111,0.9806,-0.5696,0.5792,False,solar.bun_hs3#realenergyintotheload#kwh
2022-09-09,2022-09-26,17,0.027648,0.7836,0.6398,0.1438,0.609,False,solar.bun_hs3#realenergyintotheload#kwh
2022-10-08,2022-10-18,8,0.075571,0.7453,1.1705,-0.4252,0.7111,False,solar.bun_hs3#realenergyintotheload#kwh
2022-10-23,2023-06-05,51,0.002875,0.7111,0.9922,-0.281,0.6553,False,solar.bun_hs3#realenergyintotheload#kwh
2023-06-11,2023-08-21,49,0.004541,1.1317,1.3228,-0.1912,0.9043,False,solar.bun_hs3#realenergyintotheload#kwh
2023-08-23,2023-09-30,29,0.022051,0.9043,1.2012,-0.2969,1.205,False,solar.bun_hs3#realenergyintotheload#kwh
2023-10-08,2023-12-11,8,-0.143693,1.205,0.1886,1.0164,0.4156,True,solar.bun_hs3#realenergyintotheload#kwh
2024-01-24,2024-11-16,109,-0.000609,1.3535,1.4608,-0.1073,0.9955,False,solar.bun_hs3#realenergyintotheload#kwh
2024-11-18,2024-11-23,6,-0.055594,0.9955,0.7846,0.2109,0.2521,True,solar.bun_hs3#realenergyintotheload#kwh
2024-12-02,2025-01-05,35,0.002224,1.323,0.6945,0.6284,1.0778,False,solar.bun_hs3#realenergyintotheload#kwh
2025-01-07,2025-03-15,63,-0.003398,1.4612,0.8225,0.6387,1.1247,True,solar.bun_hs3#realenergyintotheload#kwh
2025-03-21,2025-06-07,78,-0.000842,0.4798,0.7129,-0.233,0.4504,False,solar.bun_hs3#realenergyintotheload#kwh
2025-06-09,2025-07-21,31,-0.003305,0.4504,1.0275,-0.5771,0.5416,True,solar.bun_hs3#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.032366,0.5416,0.6995,-0.1578,,False,solar.bun_hs3#realenergyintotheload#kwh
2020-02-02,2020-03-03,31,-0.000262,0.0242,0.0018,0.0224,0.0018,False,solar.bun_hsc#realenergyintotheload#kwh
2020-03-06,2020-04-28,18,0.000437,0.0018,0.0102,-0.0084,0.0102,False,solar.bun_hsc#realenergyintotheload#kwh
2020-04-30,2020-05-08,9,0.0,0.0102,0.0102,0.0,0.0102,False,solar.bun_hsc#realenergyintotheload#kwh
2020-05-10,2020-10-16,59,0.016209,0.0102,1.2889,-1.2787,1.0412,False,solar.bun_hsc#realenergyintotheload#kwh
2020-10-18,2021-02-04,20,0.026383,1.085,1.2281,-0.1431,0.6432,False,solar.bun_hsc#realenergyintotheload#kwh
2021-02-06,2021-03-13,12,-0.028056,0.6432,0.2522,0.391,0.5788,True,solar.bun_hsc#realenergyintotheload#kwh
2021-03-24,2021-06-07,37,0.005931,0.6225,0.5646,0.0579,0.549,False,solar.bun_hsc#realenergyintotheload#kwh
2021-06-11,2021-07-19,32,0.002285,0.549,0.5081,0.0409,0.7259,False,solar.bun_hsc#realenergyintotheload#kwh
2021-07-22,2021-09-28,62,0.005286,0.7259,1.4022,-0.6763,0.5112,False,solar.bun_hsc#realenergyintotheload#kwh
2021-10-01,2021-10-29,19,-0.018798,1.6066,0.8792,0.7274,0.5896,True,solar.bun_hsc#realenergyintotheload#kwh
2021-11-13,2022-01-25,9,0.094852,0.5896,1.2191,-0.6295,0.9436,False,solar.bun_hsc#realenergyintotheload#kwh
2022-01-30,2022-02-26,16,-0.002083,0.9921,0.9398,0.0523,0.4342,True,solar.bun_hsc#realenergyintotheload#kwh
2022-03-15,2022-04-17,20,0.034419,0.9133,1.1153,-0.202,0.2362,False,solar.bun_hsc#realenergyintotheload#kwh
2022-04-20,2022-05-26,17,-0.058371,0.9886,0.4677,0.5208,0.7081,True,solar.bun_hsc#realenergyintotheload#kwh
2022-06-06,2022-07-16,36,0.002598,0.9433,0.3578,0.5855,0.7373,False,solar.bun_hsc#realenergyintotheload#kwh
2022-07-18,2022-08-28,28,0.005907,0.7373,0.9572,-0.2199,0.4234,False,solar.bun_hsc#realenergyintotheload#kwh
2022-08-30,2022-09-07,9,0.067689,0.4234,1.3551,-0.9317,0.5872,False,solar.bun_hsc#realenergyintotheload#kwh
2022-09-09,2022-09-26,18,0.020795,0.7854,0.6139,0.1715,0.6113,False,solar.bun_hsc#realenergyintotheload#kwh
2022-09-28,2022-10-02,5,0.386272,0.3787,1.0359,-0.6573,0.2497,False,solar.bun_hsc#realenergyintotheload#kwh
2022-10-08,2022-10-18,8,0.071147,0.6612,1.1145,-0.4533,0.6796,False,solar.bun_hsc#realenergyintotheload#kwh
2022-10-25,2023-06-05,54,0.001522,0.9434,0.9446,-0.0012,0.6509,False,solar.bun_hsc#realenergyintotheload#kwh
2023-06-11,2023-08-21,48,0.006786,1.0316,1.3029,-0.2713,1.1167,False,solar.bun_hsc#realenergyintotheload#kwh
2023-08-23,2023-09-30,29,0.017823,1.1167,1.1899,-0.0732,1.177,False,solar.bun_hsc#realenergyintotheload#kwh
2023-10-08,2023-12-11,9,-0.124665,1.177,0.1715,1.0054,0.3874,True,solar.bun_hsc#realenergyintotheload#kwh
2024-01-24,2024-10-17,116,-0.001207,1.2765,0.8756,0.4008,0.6826,False,solar.bun_hsc#realenergyintotheload#kwh
2024-10-19,2024-11-16,29,0.005065,1.0003,1.3311,-0.3308,0.5593,False,solar.bun_hsc#realenergyintotheload#kwh
2024-11-18,2024-11-23,6,0.004167,0.922,0.6917,0.2303,0.2385,False,solar.bun_hsc#realenergyintotheload#kwh
2024-12-01,2025-01-05,36,0.004607,0.7014,0.6666,0.0348,1.3186,False,solar.bun_hsc#realenergyintotheload#kwh
2025-01-07,2025-03-15,68,-0.003315,1.3186,0.6502,0.6685,0.9398,True,solar.bun_hsc#realenergyintotheload#kwh
2025-03-21,2025-06-07,79,-0.001596,0.4795,0.7044,-0.2249,0.4313,False,solar.bun_hsc#realenergyintotheload#kwh
2025-06-09,2025-07-21,31,0.001771,0.4313,0.8206,-0.3893,0.5241,False,solar.bun_hsc#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.031773,0.5241,0.651,-0.1269,,False,solar.bun_hsc#realenergyintotheload#kwh
2020-03-28,2020-04-28,32,1.2e-05,0.0,0.0003,-0.0003,0.0003,False,solar.bun_hu3#realenergyintotheload#kwh
2020-04-30,2020-05-08,9,0.0,0.0003,0.0003,0.0,0.0003,False,solar.bun_hu3#realenergyintotheload#kwh
2020-05-10,2020-08-06,47,-0.018255,0.0003,0.9765,-0.9761,0.8095,True,solar.bun_hu3#realenergyintotheload#kwh
2020-08-08,2020-10-16,59,0.00043,0.8095,1.8398,-1.0303,1.3236,False,solar.bun_hu3#realenergyintotheload#kwh
2020-10-18,2021-02-04,23,0.021828,1.5616,1.585,-0.0234,1.0017,False,solar.bun_hu3#realenergyintotheload#kwh
2021-02-06,2021-02-17,10,0.04419,1.0017,1.9497,-0.948,0.8004,False,solar.bun_hu3#realenergyintotheload#kwh
2021-03-24,2021-06-07,36,0.00954,0.9228,0.6047,0.3181,0.7481,False,solar.bun_hu3#realenergyintotheload#kwh
2021-06-11,2021-07-19,32,0.003362,0.7481,0.6478,0.1003,0.9121,False,solar.bun_hu3#realenergyintotheload#kwh
2021-07-22,2021-09-28,62,0.007597,0.9121,1.9098,-0.9977,0.6618,False,solar.bun_hu3#realenergyintotheload#kwh
2021-10-01,2021-10-28,19,-0.021404,1.9426,1.2097,0.7329,0.8678,True,solar.bun_hu3#realenergyintotheload#kwh
2021-11-13,2022-01-25,11,-0.041778,0.8678,1.1025,-0.2346,0.7805,True,solar.bun_hu3#realenergyintotheload#kwh
2022-01-30,2022-02-14,15,0.005115,0.9357,1.0469,-0.1113,0.3673,False,solar.bun_hu3#realenergyintotheload#kwh
2022-03-16,2022-04-17,19,0.081557,0.3673,1.6939,-1.3266,0.2321,False,solar.bun_hu3#realenergyintotheload#kwh
2022-04-20,2022-05-26,16,-0.054251,1.255,0.4807,0.7743,0.8216,True,solar.bun_hu3#realenergyintotheload#kwh
2022-06-06,2022-07-16,37,0.008437,1.2337,0.3605,0.8732,1.0235,False,solar.bun_hu3#realenergyintotheload#kwh
2022-07-18,2022-08-28,28,0.003536,0.8947,1.3765,-0.4819,0.4885,False,solar.bun_hu3#realenergyintotheload#kwh
2022-08-30,2022-09-07,9,0.079583,0.4885,1.7406,-1.2522,0.8206,False,solar.bun_hu3#realenergyintotheload#kwh
2022-09-09,2022-09-26,18,0.030128,1.0977,0.7019,0.3958,0.6838,False,solar.bun_hu3#realenergyintotheload#kwh
2022-09-28,2022-10-04,5,0.297313,0.4626,1.0152,-0.5526,0.3892,False,solar.bun_hu3#realenergyintotheload#kwh
2022-10-08,2022-10-18,8,0.075505,1.0617,1.5037,-0.4421,0.91,False,solar.bun_hu3#realenergyintotheload#kwh
2022-10-25,2023-06-05,52,0.0063,1.2593,1.4646,-0.2054,0.7955,False,solar.bun_hu3#realenergyintotheload#kwh
2023-06-11,2023-06-22,9,0.107535,1.314,1.119,0.1949,0.4357,False,solar.bun_hu3#realenergyintotheload#kwh
2023-06-24,2023-08-21,41,0.020086,1.3426,1.9033,-0.5607,1.2814,False,solar.bun_hu3#realenergyintotheload#kwh
2023-08-23,2023-09-30,29,0.025695,1.2814,1.7495,-0.4681,1.5943,False,solar.bun_hu3#realenergyintotheload#kwh
2023-10-08,2023-12-13,10,-0.149644,1.5943,0.7036,0.8908,0.5168,True,solar.bun_hu3#realenergyintotheload#kwh
2024-01-24,2024-11-16,97,0.000184,1.6974,1.9335,-0.2362,1.1184,False,solar.bun_hu3#realenergyintotheload#kwh
2024-11-18,2024-11-23,6,-0.05405,1.1184,0.9773,0.1411,0.3375,True,solar.bun_hu3#realenergyintotheload#kwh
2024-12-02,2025-01-05,35,-0.038006,1.672,0.0001,1.6718,0.0001,True,solar.bun_hu3#realenergyintotheload#kwh
2025-01-07,2025-03-15,65,0.006914,0.0001,0.2317,-0.2316,0.3352,False,solar.bun_hu3#realenergyintotheload#kwh
2025-03-21,2025-06-07,76,6.7e-05,0.1442,0.1968,-0.0526,0.1106,False,solar.bun_hu3#realenergyintotheload#kwh
2025-06-09,2025-07-21,31,-0.001677,0.1106,0.3611,-0.2504,0.1447,False,solar.bun_hu3#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.012255,0.1447,0.177,-0.0323,,False,solar.bun_hu3#realenergyintotheload#kwh
2020-06-13,2020-08-06,24,-0.014804,0.0076,0.789,-0.7814,0.6664,True,solar.bun_library#realenergyintotheload#kwh
2020-08-08,2020-10-16,61,0.000343,0.6664,1.5437,-0.8772,1.0257,False,solar.bun_library#realenergyintotheload#kwh
2020-10-18,2021-02-04,17,0.038815,1.229,1.3204,-0.0914,0.7797,False,solar.bun_library#realenergyintotheload#kwh
2021-02-06,2021-02-17,9,0.035433,0.7388,1.4955,-0.7567,0.6306,False,solar.bun_library#realenergyintotheload#kwh
2021-03-24,2021-09-28,131,0.002772,0.7164,1.5094,-0.793,0.5531,False,solar.bun_library#realenergyintotheload#kwh
2021-10-01,2021-10-28,18,-0.019443,1.6391,1.0361,0.603,0.662,True,solar.bun_library#realenergyintotheload#kwh
2021-11-13,2022-01-25,11,0.03909,0.662,1.3442,-0.6822,1.017,False,solar.bun_library#realenergyintotheload#kwh
2022-01-30,2022-02-14,15,0.004176,1.14,1.2736,-0.1336,0.4564,False,solar.bun_library#realenergyintotheload#kwh
2022-03-16,2022-04-17,19,0.048429,0.4564,1.3241,-0.8676,0.2189,False,solar.bun_library#realenergyintotheload#kwh
2022-04-20,2022-05-26,16,-0.056554,1.0316,0.4317,0.6,0.7277,True,solar.bun_library#realenergyintotheload#kwh
2022-06-06,2022-07-16,37,0.00625,0.9832,0.4259,0.5572,0.8043,False,solar.bun_library#realenergyintotheload#kwh
2022-07-18,2022-08-28,30,-0.001148,0.753,1.1275,-0.3745,0.4305,False,solar.bun_library#realenergyintotheload#kwh
2022-08-30,2022-09-07,9,0.062121,0.4305,1.3446,-0.9142,0.6267,False,solar.bun_library#realenergyintotheload#kwh
2022-09-09,2022-09-26,18,0.025601,0.8625,0.6277,0.2348,0.5958,False,solar.bun_library#realenergyintotheload#kwh
2022-10-08,2022-10-18,8,0.077954,0.8114,1.2134,-0.402,0.7456,False,solar.bun_library#realenergyintotheload#kwh
2022-10-23,2023-08-21,67,0.002603,0.7456,1.4158,-0.6701,0.9717,False,solar.bun_library#realenergyintotheload#kwh
2023-08-23,2023-09-30,29,0.019735,0.9717,1.2582,-0.2865,1.2003,False,solar.bun_library#realenergyintotheload#kwh
2023-10-08,2024-11-16,78,0.010432,1.2003,1.4379,-0.2376,0.5961,False,solar.bun_library#realenergyintotheload#kwh
2024-11-18,2024-11-23,6,0.037167,0.847,0.7485,0.0986,0.2464,False,solar.bun_library#realenergyintotheload#kwh
2024-12-02,2025-01-04,29,0.006063,1.2275,1.298,-0.0705,0.3456,False,solar.bun_library#realenergyintotheload#kwh
2025-01-07,2025-03-19,39,0.006318,0.0245,1.0553,-1.0309,0.4403,False,solar.bun_library#realenergyintotheload#kwh
2025-03-21,2025-06-07,60,-0.003079,0.4403,0.6259,-0.1856,0.4092,True,solar.bun_library#realenergyintotheload#kwh
2025-06-09,2025-07-21,14,0.008407,0.4092,0.9161,-0.5069,0.4681,False,solar.bun_library#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.037278,0.4681,0.617,-0.1489,,False,solar.bun_library#realenergyintotheload#kwh
2020-03-17,2020-08-06,66,-0.007683,0.0009,0.8284,-0.8275,0.6531,True,solar.bun_lims1#realenergyintotheload#kwh
2020-08-08,2020-10-16,59,-0.000165,0.6531,1.378,-0.7249,0.9785,False,solar.bun_lims1#realenergyintotheload#kwh
2020-10-18,2021-02-04,56,0.008295,1.1579,1.2473,-0.0894,0.7313,False,solar.bun_lims1#realenergyintotheload#kwh
2021-02-06,2021-02-25,10,0.038175,0.6688,1.2802,-0.6114,0.6207,False,solar.bun_lims1#realenergyintotheload#kwh
2021-03-24,2021-06-07,38,0.004742,0.685,0.4413,0.2438,0.6436,False,solar.bun_lims1#realenergyintotheload#kwh
2021-06-11,2021-09-28,93,0.003013,0.6436,1.4257,-0.7821,0.5612,False,solar.bun_lims1#realenergyintotheload#kwh
2021-10-01,2021-11-11,21,-0.004362,1.4537,0.7375,0.7162,0.6046,True,solar.bun_lims1#realenergyintotheload#kwh
2021-11-13,2022-01-25,17,-0.005627,0.6046,1.1967,-0.592,0.9636,True,solar.bun_lims1#realenergyintotheload#kwh
2022-01-30,2022-02-14,16,-0.005667,1.0612,1.1507,-0.0895,0.4386,True,solar.bun_lims1#realenergyintotheload#kwh
2022-03-16,2022-04-17,19,0.034489,0.4386,1.131,-0.6923,0.2276,False,solar.bun_lims1#realenergyintotheload#kwh
2022-04-20,2022-05-26,17,-0.036357,1.0043,0.4613,0.543,0.7857,True,solar.bun_lims1#realenergyintotheload#kwh
2022-06-06,2022-07-16,34,0.004378,0.9985,0.3206,0.678,0.7984,False,solar.bun_lims1#realenergyintotheload#kwh
2022-07-18,2022-08-28,29,0.002763,0.7984,0.9927,-0.1943,0.3943,False,solar.bun_lims1#realenergyintotheload#kwh
2022-08-30,2022-09-26,27,0.005085,0.3943,0.5796,-0.1853,0.564,False,solar.bun_lims1#realenergyintotheload#kwh
2022-10-08,2022-10-19,9,0.053956,0.7483,1.3323,-0.584,0.6752,False,solar.bun_lims1#realenergyintotheload#kwh
2022-10-23,2023-06-05,58,0.003735,0.6752,1.0509,-0.3757,0.6697,False,solar.bun_lims1#realenergyintotheload#kwh
2023-06-11,2023-08-21,48,0.005351,0.9352,1.2022,-0.267,0.9296,False,solar.bun_lims1#realenergyintotheload#kwh
2023-08-23,2023-09-30,29,0.015732,0.9296,1.1045,-0.175,1.1781,False,solar.bun_lims1#realenergyintotheload#kwh
2023-10-08,2024-01-14,13,-0.031959,1.1781,1.447,-0.2689,0.7063,True,solar.bun_lims1#realenergyintotheload#kwh
2024-01-20,2024-11-16,111,-0.001033,0.7063,1.2634,-0.557,0.8994,False,solar.bun_lims1#realenergyintotheload#kwh
2024-11-18,2024-11-23,6,-0.043865,0.8994,0.792,0.1074,0.2432,True,solar.bun_lims1#realenergyintotheload#kwh
2024-12-02,2025-01-05,35,0.000579,1.2071,0.6953,0.5118,0.8964,False,solar.bun_lims1#realenergyintotheload#kwh
2025-01-07,2025-03-15,63,-0.001501,0.8964,0.8373,0.0591,0.9868,False,solar.bun_lims1#realenergyintotheload#kwh
2025-03-21,2025-06-07,79,-0.000855,0.474,0.7524,-0.2784,0.4446,False,solar.bun_lims1#realenergyintotheload#kwh
2025-06-09,2025-07-21,31,-0.003703,0.4446,0.9421,-0.4975,0.5173,True,solar.bun_lims1#realenergyintotheload#kwh
2025-07-27,2025-08-12,13,0.039641,0.5173,0.733,-0.2157,,False,solar.bun_lims1#realenergyintotheload#kwh
2020-01-09,2020-01-19,10,0.191538,10.8466,13.2815,-2.435,4.602,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-01-21,2020-01-31,11,0.1954,14.089,7.1088,6.9802,13.7055,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-02-02,2020-03-03,31,-0.104953,13.7055,9.6762,4.0293,5.8719,True,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-03-06,2020-04-28,54,-0.083406,8.73,4.6461,4.0839,1.6993,True,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-04-30,2020-05-08,9,0.428113,3.5953,6.26,-2.6648,4.1391,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-05-10,2020-05-31,17,0.055917,5.4581,5.7392,-0.2811,3.2131,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-06-02,2020-08-06,59,-0.03748,3.2131,1.0843,2.1288,0.9305,True,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-08-08,2020-10-06,58,-0.007553,0.9305,0.3373,0.5932,0.7255,True,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-10-08,2020-10-16,9,0.050396,0.7255,1.643,-0.9175,1.3422,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2020-10-18,2021-01-25,85,0.001317,1.3422,0.8988,0.4434,0.8432,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-01-30,2021-02-04,6,0.227306,0.9294,1.7012,-0.7717,1.0812,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-02-06,2021-03-20,33,-0.007713,0.9144,1.2984,-0.384,0.4836,True,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-03-24,2021-06-07,61,0.014514,0.0048,0.8382,-0.8335,0.2313,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-06-10,2021-07-13,30,0.019372,0.2313,1.6249,-1.3936,1.3283,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-07-22,2021-09-28,63,0.006175,1.0079,1.9139,-0.9059,0.7734,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-09-30,2021-11-10,35,0.01152,0.4032,0.4164,-0.0132,0.8943,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-11-13,2021-11-22,5,0.080619,0.8943,1.3221,-0.4278,0.153,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2021-11-26,2022-01-11,28,0.00951,0.8191,1.2972,-0.4781,0.7335,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-01-15,2022-01-26,8,0.116456,0.5511,1.0829,-0.5317,0.4626,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-01-29,2022-02-22,22,0.006148,0.4626,1.495,-1.0324,0.6589,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-03-02,2022-04-17,31,0.002682,0.6589,1.1073,-0.4484,0.2497,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-04-20,2022-05-26,18,-0.041138,1.0264,0.4618,0.5646,0.7046,True,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-06-06,2022-07-16,39,0.001837,0.9882,0.2902,0.698,0.7017,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-07-18,2022-08-28,21,0.00531,0.5399,0.9837,-0.4438,0.4135,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
2022-08-30,2022-09-07,9,0.052798,0.4135,1.1703,-0.7567,0.6268,False,solar.bun_ltss_pv_lgcmeter#realenergyintotheload#kwh
