year_month,PI,month_ts,years,meter
2024-11,0.9542572919746702,2024-11-01,4.58590006844627,solar.bun_pe#realenergyintotheload#kwh
2024-12,0.9599692169969074,2024-12-01,4.6680355920602326,solar.bun_pe#realenergyintotheload#kwh
2025-01,0.9741192177371258,2025-01-01,4.7529089664613275,solar.bun_pe#realenergyintotheload#kwh
2025-02,0.9531163113939071,2025-02-01,4.837782340862423,solar.bun_pe#realenergyintotheload#kwh
2025-03,0.8545776945089351,2025-03-01,4.914442162902122,solar.bun_pe#realenergyintotheload#kwh
2025-04,0.8730307430698563,2025-04-01,4.999315537303217,solar.bun_pe#realenergyintotheload#kwh
2025-05,0.9724835321074009,2025-05-01,5.08145106091718,solar.bun_pe#realenergyintotheload#kwh
2025-06,0.7738908838203556,2025-06-01,5.166324435318275,solar.bun_pe#realenergyintotheload#kwh
2025-07,0.658587824046334,2025-07-01,5.248459958932238,solar.bun_pe#realenergyintotheload#kwh
2025-08,0.9052983222932399,2025-08-01,5.333333333333333,solar.bun_pe#realenergyintotheload#kwh
2020-03,0.0008974126581387523,2020-03-01,0.0,solar.bun_ps2#realenergyintotheload#kwh
2020-04,0.0008389311296626179,2020-04-01,0.08487337440109514,solar.bun_ps2#realenergyintotheload#kwh
2020-05,0.0008389311296626179,2020-05-01,0.16700889801505817,solar.bun_ps2#realenergyintotheload#kwh
2020-06,4.7838229974765305,2020-06-01,0.2518822724161533,solar.bun_ps2#realenergyintotheload#kwh
2020-07,0.7294211740135024,2020-07-01,0.33401779603011633,solar.bun_ps2#realenergyintotheload#kwh
2020-08,0.8758065352444722,2020-08-01,0.4188911704312115,solar.bun_ps2#realenergyintotheload#kwh
2020-09,0.9378253027492871,2020-09-01,0.5037645448323066,solar.bun_ps2#realenergyintotheload#kwh
2020-10,0.8593922863251597,2020-10-01,0.5859000684462696,solar.bun_ps2#realenergyintotheload#kwh
2020-11,0.41169230724887845,2020-11-01,0.6707734428473648,solar.bun_ps2#realenergyintotheload#kwh
2020-12,0.6778291032602636,2020-12-01,0.7529089664613279,solar.bun_ps2#realenergyintotheload#kwh
2021-01,0.6750618668590955,2021-01-01,0.837782340862423,solar.bun_ps2#realenergyintotheload#kwh
2021-02,0.951388028460915,2021-02-01,0.9226557152635181,solar.bun_ps2#realenergyintotheload#kwh
2021-03,0.4837707027787867,2021-03-01,0.999315537303217,solar.bun_ps2#realenergyintotheload#kwh
2021-04,0.781954383743912,2021-04-01,1.0841889117043122,solar.bun_ps2#realenergyintotheload#kwh
2021-05,1.190169743637789,2021-05-01,1.1663244353182751,solar.bun_ps2#realenergyintotheload#kwh
2021-06,0.7423641698483842,2021-06-01,1.2511978097193703,solar.bun_ps2#realenergyintotheload#kwh
2021-07,0.7927727606685099,2021-07-01,1.3333333333333333,solar.bun_ps2#realenergyintotheload#kwh
2021-08,0.915537269031236,2021-08-01,1.4182067077344285,solar.bun_ps2#realenergyintotheload#kwh
2021-09,0.9362939364058572,2021-09-01,1.5030800821355237,solar.bun_ps2#realenergyintotheload#kwh
2021-10,1.0137372162661957,2021-10-01,1.5852156057494866,solar.bun_ps2#realenergyintotheload#kwh
2021-11,0.9954013602451642,2021-11-01,1.6700889801505818,solar.bun_ps2#realenergyintotheload#kwh
2021-12,0.2613930479509635,2021-12-01,1.7522245037645447,solar.bun_ps2#realenergyintotheload#kwh
2022-01,0.9083853438542213,2022-01-01,1.83709787816564,solar.bun_ps2#realenergyintotheload#kwh
2022-02,1.1185738117600221,2022-02-01,1.9219712525667352,solar.bun_ps2#realenergyintotheload#kwh
2022-03,0.45294680142002014,2022-03-01,1.998631074606434,solar.bun_ps2#realenergyintotheload#kwh
2022-04,0.7286120469323194,2022-04-01,2.083504449007529,solar.bun_ps2#realenergyintotheload#kwh
2022-05,0.7222899255143798,2022-05-01,2.1656399726214923,solar.bun_ps2#realenergyintotheload#kwh
2022-06,0.7460308128321547,2022-06-01,2.2505133470225873,solar.bun_ps2#realenergyintotheload#kwh
2022-07,0.7945854479515451,2022-07-01,2.3326488706365502,solar.bun_ps2#realenergyintotheload#kwh
2022-08,0.7788267600001533,2022-08-01,2.4175222450376452,solar.bun_ps2#realenergyintotheload#kwh
2022-09,0.6805785851020993,2022-09-01,2.5023956194387407,solar.bun_ps2#realenergyintotheload#kwh
2022-10,0.8721927968806626,2022-10-01,2.5845311430527036,solar.bun_ps2#realenergyintotheload#kwh
2022-12,0.7156148098003984,2022-12-01,2.751540041067762,solar.bun_ps2#realenergyintotheload#kwh
2023-01,0.6483061506556159,2023-01-01,2.836413415468857,solar.bun_ps2#realenergyintotheload#kwh
2023-02,0.9161227984958619,2023-02-01,2.921286789869952,solar.bun_ps2#realenergyintotheload#kwh
2023-03,0.5018621147924642,2023-03-01,2.9979466119096507,solar.bun_ps2#realenergyintotheload#kwh
2023-04,0.9581591961417563,2023-04-01,3.082819986310746,solar.bun_ps2#realenergyintotheload#kwh
2023-05,0.5960413992268598,2023-05-01,3.164955509924709,solar.bun_ps2#realenergyintotheload#kwh
2023-06,0.5627828604004061,2023-06-01,3.249828884325804,solar.bun_ps2#realenergyintotheload#kwh
2023-07,0.7200523570891908,2023-07-01,3.3319644079397674,solar.bun_ps2#realenergyintotheload#kwh
2023-08,0.7585052538467618,2023-08-01,3.4168377823408624,solar.bun_ps2#realenergyintotheload#kwh
2023-09,1.1172431201523005,2023-09-01,3.5017111567419574,solar.bun_ps2#realenergyintotheload#kwh
2023-10,0.8381008062463245,2023-10-01,3.583846680355921,solar.bun_ps2#realenergyintotheload#kwh
2023-11,0.4600031698461354,2023-11-01,3.668720054757016,solar.bun_ps2#realenergyintotheload#kwh
2023-12,0.19553475940986476,2023-12-01,3.7508555783709787,solar.bun_ps2#realenergyintotheload#kwh
2024-01,0.6904570146156345,2024-01-01,3.8357289527720737,solar.bun_ps2#realenergyintotheload#kwh
2024-02,1.1065980891833622,2024-02-01,3.920602327173169,solar.bun_ps2#realenergyintotheload#kwh
2024-03,0.8658421325068654,2024-03-01,4.0,solar.bun_ps2#realenergyintotheload#kwh
2024-04,0.763648121893181,2024-04-01,4.084873374401095,solar.bun_ps2#realenergyintotheload#kwh
2024-05,0.9248170219830574,2024-05-01,4.167008898015058,solar.bun_ps2#realenergyintotheload#kwh
2024-06,0.7984717861822419,2024-06-01,4.251882272416153,solar.bun_ps2#realenergyintotheload#kwh
2024-08,0.8286475527411593,2024-08-01,4.418891170431212,solar.bun_ps2#realenergyintotheload#kwh
2024-09,0.8294938341738414,2024-09-01,4.503764544832307,solar.bun_ps2#realenergyintotheload#kwh
2024-10,0.9020311738410433,2024-10-01,4.58590006844627,solar.bun_ps2#realenergyintotheload#kwh
2024-11,0.9243074598009643,2024-11-01,4.670773442847365,solar.bun_ps2#realenergyintotheload#kwh
2024-12,1.0015990686909337,2024-12-01,4.7529089664613275,solar.bun_ps2#realenergyintotheload#kwh
2025-01,1.0227360445939484,2025-01-01,4.837782340862423,solar.bun_ps2#realenergyintotheload#kwh
2025-02,1.0428676549043305,2025-02-01,4.922655715263518,solar.bun_ps2#realenergyintotheload#kwh
2025-03,0.8636934164707993,2025-03-01,4.999315537303217,solar.bun_ps2#realenergyintotheload#kwh
2025-04,0.8304683953019232,2025-04-01,5.084188911704312,solar.bun_ps2#realenergyintotheload#kwh
2025-05,0.9572168315264923,2025-05-01,5.166324435318275,solar.bun_ps2#realenergyintotheload#kwh
2025-06,0.7521371729466952,2025-06-01,5.25119780971937,solar.bun_ps2#realenergyintotheload#kwh
2025-07,0.6829663315198431,2025-07-01,5.333333333333333,solar.bun_ps2#realenergyintotheload#kwh
2025-08,0.8906372831277455,2025-08-01,5.418206707734429,solar.bun_ps2#realenergyintotheload#kwh
2020-03,0.0015211848163964293,2020-03-01,0.0,solar.bun_pw#realenergyintotheload#kwh
2020-04,0.0015211848163964293,2020-04-01,0.08487337440109514,solar.bun_pw#realenergyintotheload#kwh
2020-05,0.0007115058363923063,2020-05-01,0.16700889801505817,solar.bun_pw#realenergyintotheload#kwh
2020-06,6.606523976121249,2020-06-01,0.2518822724161533,solar.bun_pw#realenergyintotheload#kwh
2020-07,0.7056190723319741,2020-07-01,0.33401779603011633,solar.bun_pw#realenergyintotheload#kwh
2020-08,0.9253854314058971,2020-08-01,0.4188911704312115,solar.bun_pw#realenergyintotheload#kwh
2020-09,1.0531740367216407,2020-09-01,0.5037645448323066,solar.bun_pw#realenergyintotheload#kwh
2020-10,0.9017445251430137,2020-10-01,0.5859000684462696,solar.bun_pw#realenergyintotheload#kwh
2020-11,0.34514581910488995,2020-11-01,0.6707734428473648,solar.bun_pw#realenergyintotheload#kwh
2020-12,0.4452196057533929,2020-12-01,0.7529089664613279,solar.bun_pw#realenergyintotheload#kwh
2021-01,0.5951636269697018,2021-01-01,0.837782340862423,solar.bun_pw#realenergyintotheload#kwh
2021-02,0.9565287903683676,2021-02-01,0.9226557152635181,solar.bun_pw#realenergyintotheload#kwh
2021-03,0.4442708315399527,2021-03-01,0.999315537303217,solar.bun_pw#realenergyintotheload#kwh
2021-04,0.7826375753062401,2021-04-01,1.0841889117043122,solar.bun_pw#realenergyintotheload#kwh
2021-05,1.2942096423550604,2021-05-01,1.1663244353182751,solar.bun_pw#realenergyintotheload#kwh
2021-06,0.7331985702568987,2021-06-01,1.2511978097193703,solar.bun_pw#realenergyintotheload#kwh
2021-07,0.754191713673348,2021-07-01,1.3333333333333333,solar.bun_pw#realenergyintotheload#kwh
2021-08,0.9672533679933525,2021-08-01,1.4182067077344285,solar.bun_pw#realenergyintotheload#kwh
2021-09,1.0333173067185817,2021-09-01,1.5030800821355237,solar.bun_pw#realenergyintotheload#kwh
2021-10,1.0965072937935605,2021-10-01,1.5852156057494866,solar.bun_pw#realenergyintotheload#kwh
2021-11,0.5836185412386995,2021-11-01,1.6700889801505818,solar.bun_pw#realenergyintotheload#kwh
2021-12,0.25125033048334494,2021-12-01,1.7522245037645447,solar.bun_pw#realenergyintotheload#kwh
2022-01,0.8962711697219133,2022-01-01,1.83709787816564,solar.bun_pw#realenergyintotheload#kwh
2022-02,1.1856827932466623,2022-02-01,1.9219712525667352,solar.bun_pw#realenergyintotheload#kwh
2022-03,0.42010807040462833,2022-03-01,1.998631074606434,solar.bun_pw#realenergyintotheload#kwh
2022-04,0.6808477449761066,2022-04-01,2.083504449007529,solar.bun_pw#realenergyintotheload#kwh
2022-05,0.7044097300144593,2022-05-01,2.1656399726214923,solar.bun_pw#realenergyintotheload#kwh
2022-06,0.6992848591637726,2022-06-01,2.2505133470225873,solar.bun_pw#realenergyintotheload#kwh
2022-07,0.7495316354430727,2022-07-01,2.3326488706365502,solar.bun_pw#realenergyintotheload#kwh
2022-08,0.7943791401103628,2022-08-01,2.4175222450376452,solar.bun_pw#realenergyintotheload#kwh
2022-09,0.7281694604217872,2022-09-01,2.5023956194387407,solar.bun_pw#realenergyintotheload#kwh
2022-10,0.8586638290623394,2022-10-01,2.5845311430527036,solar.bun_pw#realenergyintotheload#kwh
2022-11,0.5754199627274678,2022-11-01,2.6694045174537986,solar.bun_pw#realenergyintotheload#kwh
2023-01,0.6383486229576331,2023-01-01,2.836413415468857,solar.bun_pw#realenergyintotheload#kwh
2023-02,0.8368208568245117,2023-02-01,2.921286789869952,solar.bun_pw#realenergyintotheload#kwh
2023-03,0.4019757489600152,2023-03-01,2.9979466119096507,solar.bun_pw#realenergyintotheload#kwh
2023-04,0.9717948695871796,2023-04-01,3.082819986310746,solar.bun_pw#realenergyintotheload#kwh
2023-05,0.6696580145640754,2023-05-01,3.164955509924709,solar.bun_pw#realenergyintotheload#kwh
2023-06,0.6053616592294288,2023-06-01,3.249828884325804,solar.bun_pw#realenergyintotheload#kwh
2023-07,0.7106502785432005,2023-07-01,3.3319644079397674,solar.bun_pw#realenergyintotheload#kwh
2023-08,0.805782672539966,2023-08-01,3.4168377823408624,solar.bun_pw#realenergyintotheload#kwh
2023-09,1.2417340575769593,2023-09-01,3.5017111567419574,solar.bun_pw#realenergyintotheload#kwh
2023-10,0.8721304215786608,2023-10-01,3.583846680355921,solar.bun_pw#realenergyintotheload#kwh
2023-11,0.4376411171421839,2023-11-01,3.668720054757016,solar.bun_pw#realenergyintotheload#kwh
2023-12,0.17846473781084127,2023-12-01,3.7508555783709787,solar.bun_pw#realenergyintotheload#kwh
2024-01,0.5651669219827447,2024-01-01,3.8357289527720737,solar.bun_pw#realenergyintotheload#kwh
2024-02,1.1806239658080195,2024-02-01,3.920602327173169,solar.bun_pw#realenergyintotheload#kwh
2024-03,0.5113354772235009,2024-03-01,4.0,solar.bun_pw#realenergyintotheload#kwh
2024-04,0.7160206930640136,2024-04-01,4.084873374401095,solar.bun_pw#realenergyintotheload#kwh
2024-05,0.9147200090529879,2024-05-01,4.167008898015058,solar.bun_pw#realenergyintotheload#kwh
2024-06,0.755152246070422,2024-06-01,4.251882272416153,solar.bun_pw#realenergyintotheload#kwh
2024-08,0.8053804291770307,2024-08-01,4.418891170431212,solar.bun_pw#realenergyintotheload#kwh
2024-09,0.8328052719974683,2024-09-01,4.503764544832307,solar.bun_pw#realenergyintotheload#kwh
2024-10,0.9153913813428013,2024-10-01,4.58590006844627,solar.bun_pw#realenergyintotheload#kwh
2024-11,0.9395810482141964,2024-11-01,4.670773442847365,solar.bun_pw#realenergyintotheload#kwh
2024-12,0.9111669931161719,2024-12-01,4.7529089664613275,solar.bun_pw#realenergyintotheload#kwh
2025-01,0.9346395959404926,2025-01-01,4.837782340862423,solar.bun_pw#realenergyintotheload#kwh
2025-02,0.9977902371337365,2025-02-01,4.922655715263518,solar.bun_pw#realenergyintotheload#kwh
2025-03,0.8323863897119135,2025-03-01,4.999315537303217,solar.bun_pw#realenergyintotheload#kwh
2025-04,0.7822264208188461,2025-04-01,5.084188911704312,solar.bun_pw#realenergyintotheload#kwh
2025-05,0.876023119099198,2025-05-01,5.166324435318275,solar.bun_pw#realenergyintotheload#kwh
2025-06,0.6759640152798954,2025-06-01,5.25119780971937,solar.bun_pw#realenergyintotheload#kwh
2025-07,0.6328038725141059,2025-07-01,5.333333333333333,solar.bun_pw#realenergyintotheload#kwh
2025-08,0.8336708314038823,2025-08-01,5.418206707734429,solar.bun_pw#realenergyintotheload#kwh
2020-03,5.16121533687806,2020-03-01,0.0,solar.bun_rd1#realenergyintotheload#kwh
2020-04,3.5495456920760105,2020-04-01,0.08487337440109514,solar.bun_rd1#realenergyintotheload#kwh
2020-05,2.353562432195527,2020-05-01,0.16700889801505817,solar.bun_rd1#realenergyintotheload#kwh
2020-06,2.423918645108281,2020-06-01,0.2518822724161533,solar.bun_rd1#realenergyintotheload#kwh
2020-07,0.6720575804084076,2020-07-01,0.33401779603011633,solar.bun_rd1#realenergyintotheload#kwh
2020-08,1.0212281372977308,2020-08-01,0.4188911704312115,solar.bun_rd1#realenergyintotheload#kwh
2020-09,1.1363153630883593,2020-09-01,0.5037645448323066,solar.bun_rd1#realenergyintotheload#kwh
2020-10,0.9749307432035452,2020-10-01,0.5859000684462696,solar.bun_rd1#realenergyintotheload#kwh
2020-11,0.49942049845064146,2020-11-01,0.6707734428473648,solar.bun_rd1#realenergyintotheload#kwh
2020-12,0.7044862171243896,2020-12-01,0.7529089664613279,solar.bun_rd1#realenergyintotheload#kwh
2021-01,0.7303598710022012,2021-01-01,0.837782340862423,solar.bun_rd1#realenergyintotheload#kwh
2021-02,1.0748539681030302,2021-02-01,0.9226557152635181,solar.bun_rd1#realenergyintotheload#kwh
2021-03,0.47961147615962163,2021-03-01,0.999315537303217,solar.bun_rd1#realenergyintotheload#kwh
2021-04,0.8588423662999242,2021-04-01,1.0841889117043122,solar.bun_rd1#realenergyintotheload#kwh
2021-05,1.3847183713225628,2021-05-01,1.1663244353182751,solar.bun_rd1#realenergyintotheload#kwh
2021-06,0.682140756083089,2021-06-01,1.2511978097193703,solar.bun_rd1#realenergyintotheload#kwh
2021-07,0.7490239770332363,2021-07-01,1.3333333333333333,solar.bun_rd1#realenergyintotheload#kwh
2021-08,0.9800467627589207,2021-08-01,1.4182067077344285,solar.bun_rd1#realenergyintotheload#kwh
2021-09,1.1104842275200921,2021-09-01,1.5030800821355237,solar.bun_rd1#realenergyintotheload#kwh
2021-10,1.0824138029685972,2021-10-01,1.5852156057494866,solar.bun_rd1#realenergyintotheload#kwh
2021-11,0.529592271851355,2021-11-01,1.6700889801505818,solar.bun_rd1#realenergyintotheload#kwh
2021-12,0.9936575985244043,2021-12-01,1.7522245037645447,solar.bun_rd1#realenergyintotheload#kwh
2022-01,1.0257705739589864,2022-01-01,1.83709787816564,solar.bun_rd1#realenergyintotheload#kwh
2022-02,1.2857510293905157,2022-02-01,1.9219712525667352,solar.bun_rd1#realenergyintotheload#kwh
2022-03,0.44697608901488417,2022-03-01,1.998631074606434,solar.bun_rd1#realenergyintotheload#kwh
2022-04,0.7574644959941154,2022-04-01,2.083504449007529,solar.bun_rd1#realenergyintotheload#kwh
2022-05,0.751550070966249,2022-05-01,2.1656399726214923,solar.bun_rd1#realenergyintotheload#kwh
2022-06,0.6286403950965632,2022-06-01,2.2505133470225873,solar.bun_rd1#realenergyintotheload#kwh
2022-07,0.7116097775178988,2022-07-01,2.3326488706365502,solar.bun_rd1#realenergyintotheload#kwh
2022-08,0.8836731419657946,2022-08-01,2.4175222450376452,solar.bun_rd1#realenergyintotheload#kwh
2022-09,0.7878535984720159,2022-09-01,2.5023956194387407,solar.bun_rd1#realenergyintotheload#kwh
2022-10,0.9908266209562242,2022-10-01,2.5845311430527036,solar.bun_rd1#realenergyintotheload#kwh
2022-11,0.7503216504759498,2022-11-01,2.6694045174537986,solar.bun_rd1#realenergyintotheload#kwh
2023-04,1.6160651632513217,2023-04-01,3.082819986310746,solar.bun_rd1#realenergyintotheload#kwh
2023-05,0.5160301727429828,2023-05-01,3.164955509924709,solar.bun_rd1#realenergyintotheload#kwh
2023-06,0.5123666147968803,2023-06-01,3.249828884325804,solar.bun_rd1#realenergyintotheload#kwh
2023-07,0.6721705394233777,2023-07-01,3.3319644079397674,solar.bun_rd1#realenergyintotheload#kwh
2023-08,0.8061374109608546,2023-08-01,3.4168377823408624,solar.bun_rd1#realenergyintotheload#kwh
2023-09,1.3072259437800677,2023-09-01,3.5017111567419574,solar.bun_rd1#realenergyintotheload#kwh
2023-10,0.8019345261671107,2023-10-01,3.583846680355921,solar.bun_rd1#realenergyintotheload#kwh
2023-11,0.43608086437859356,2023-11-01,3.668720054757016,solar.bun_rd1#realenergyintotheload#kwh
2023-12,0.27998985983378155,2023-12-01,3.7508555783709787,solar.bun_rd1#realenergyintotheload#kwh
2024-01,0.6565982860083843,2024-01-01,3.8357289527720737,solar.bun_rd1#realenergyintotheload#kwh
2024-02,1.215246138456267,2024-02-01,3.920602327173169,solar.bun_rd1#realenergyintotheload#kwh
2024-03,0.568809653126783,2024-03-01,4.0,solar.bun_rd1#realenergyintotheload#kwh
2024-04,0.7332209828977976,2024-04-01,4.084873374401095,solar.bun_rd1#realenergyintotheload#kwh
2020-03,4.176797638367539,2020-03-01,0.0,solar.bun_rd2#realenergyintotheload#kwh
2020-04,3.2881949195093187,2020-04-01,0.08487337440109514,solar.bun_rd2#realenergyintotheload#kwh
2020-05,2.2218367948046462,2020-05-01,0.16700889801505817,solar.bun_rd2#realenergyintotheload#kwh
2020-06,2.2435838916002444,2020-06-01,0.2518822724161533,solar.bun_rd2#realenergyintotheload#kwh
2020-07,0.6459650504380903,2020-07-01,0.33401779603011633,solar.bun_rd2#realenergyintotheload#kwh
2020-08,0.9420329546325497,2020-08-01,0.4188911704312115,solar.bun_rd2#realenergyintotheload#kwh
2020-09,1.0555961925068305,2020-09-01,0.5037645448323066,solar.bun_rd2#realenergyintotheload#kwh
2020-10,0.9665642699558845,2020-10-01,0.5859000684462696,solar.bun_rd2#realenergyintotheload#kwh
2020-11,0.49649141276493736,2020-11-01,0.6707734428473648,solar.bun_rd2#realenergyintotheload#kwh
2020-12,0.6173793743962026,2020-12-01,0.7529089664613279,solar.bun_rd2#realenergyintotheload#kwh
2021-01,0.6850990503603991,2021-01-01,0.837782340862423,solar.bun_rd2#realenergyintotheload#kwh
2021-02,1.064662592635921,2021-02-01,0.9226557152635181,solar.bun_rd2#realenergyintotheload#kwh
2021-04,0.8787819764737494,2021-04-01,1.0841889117043122,solar.bun_rd2#realenergyintotheload#kwh
2021-05,1.2746396247013891,2021-05-01,1.1663244353182751,solar.bun_rd2#realenergyintotheload#kwh
2021-06,0.683143075153207,2021-06-01,1.2511978097193703,solar.bun_rd2#realenergyintotheload#kwh
2021-07,0.74699502701197,2021-07-01,1.3333333333333333,solar.bun_rd2#realenergyintotheload#kwh
2021-08,0.9275593518530622,2021-08-01,1.4182067077344285,solar.bun_rd2#realenergyintotheload#kwh
2021-09,1.0465414727368745,2021-09-01,1.5030800821355237,solar.bun_rd2#realenergyintotheload#kwh
2021-10,1.0866050621123542,2021-10-01,1.5852156057494866,solar.bun_rd2#realenergyintotheload#kwh
2021-11,0.6644884734615419,2021-11-01,1.6700889801505818,solar.bun_rd2#realenergyintotheload#kwh
2021-12,0.8323363736565339,2021-12-01,1.7522245037645447,solar.bun_rd2#realenergyintotheload#kwh
2022-01,1.0332925429499973,2022-01-01,1.83709787816564,solar.bun_rd2#realenergyintotheload#kwh
2022-02,1.3137969435171475,2022-02-01,1.9219712525667352,solar.bun_rd2#realenergyintotheload#kwh
2022-03,0.45366659018881494,2022-03-01,1.998631074606434,solar.bun_rd2#realenergyintotheload#kwh
2022-04,0.7477262034361217,2022-04-01,2.083504449007529,solar.bun_rd2#realenergyintotheload#kwh
2022-05,0.7268245544664562,2022-05-01,2.1656399726214923,solar.bun_rd2#realenergyintotheload#kwh
2022-06,0.6486518185971559,2022-06-01,2.2505133470225873,solar.bun_rd2#realenergyintotheload#kwh
2022-07,0.6764746448823333,2022-07-01,2.3326488706365502,solar.bun_rd2#realenergyintotheload#kwh
2022-08,0.8436881412713517,2022-08-01,2.4175222450376452,solar.bun_rd2#realenergyintotheload#kwh
2022-09,0.738568012498835,2022-09-01,2.5023956194387407,solar.bun_rd2#realenergyintotheload#kwh
2022-10,0.958874658762104,2022-10-01,2.5845311430527036,solar.bun_rd2#realenergyintotheload#kwh
2022-11,0.8016101787362617,2022-11-01,2.6694045174537986,solar.bun_rd2#realenergyintotheload#kwh
2023-01,0.7408746491790325,2023-01-01,2.836413415468857,solar.bun_rd2#realenergyintotheload#kwh
2023-02,1.0065264001468672,2023-02-01,2.921286789869952,solar.bun_rd2#realenergyintotheload#kwh
2023-03,0.441498209735064,2023-03-01,2.9979466119096507,solar.bun_rd2#realenergyintotheload#kwh
2023-04,1.0475750491521745,2023-04-01,3.082819986310746,solar.bun_rd2#realenergyintotheload#kwh
2023-05,0.6667579633488201,2023-05-01,3.164955509924709,solar.bun_rd2#realenergyintotheload#kwh
2023-06,0.4924574179275496,2023-06-01,3.249828884325804,solar.bun_rd2#realenergyintotheload#kwh
2023-07,0.6614067744879195,2023-07-01,3.3319644079397674,solar.bun_rd2#realenergyintotheload#kwh
2023-08,0.7807452590443796,2023-08-01,3.4168377823408624,solar.bun_rd2#realenergyintotheload#kwh
2023-09,1.3122933032767097,2023-09-01,3.5017111567419574,solar.bun_rd2#realenergyintotheload#kwh
2023-10,1.066698340857018,2023-10-01,3.583846680355921,solar.bun_rd2#realenergyintotheload#kwh
2023-11,0.435721752037547,2023-11-01,3.668720054757016,solar.bun_rd2#realenergyintotheload#kwh
2023-12,0.26907263584168833,2023-12-01,3.7508555783709787,solar.bun_rd2#realenergyintotheload#kwh
2024-01,0.6769607606701866,2024-01-01,3.8357289527720737,solar.bun_rd2#realenergyintotheload#kwh
2024-02,1.4752073107586212,2024-02-01,3.920602327173169,solar.bun_rd2#realenergyintotheload#kwh
2024-03,0.8719445999919979,2024-03-01,4.0,solar.bun_rd2#realenergyintotheload#kwh
2024-04,0.7174955479395764,2024-04-01,4.084873374401095,solar.bun_rd2#realenergyintotheload#kwh
2020-04,0.0006445217794223354,2020-04-01,0.0,solar.bun_rlr#realenergyintotheload#kwh
2020-05,0.0006445217794223354,2020-05-01,0.08213552361396304,solar.bun_rlr#realenergyintotheload#kwh
2020-06,6.132655840136238,2020-06-01,0.16700889801505817,solar.bun_rlr#realenergyintotheload#kwh
2020-07,0.732553661387813,2020-07-01,0.24914442162902123,solar.bun_rlr#realenergyintotheload#kwh
2020-08,0.9634416520707791,2020-08-01,0.33401779603011633,solar.bun_rlr#realenergyintotheload#kwh
2020-09,1.0712803844114138,2020-09-01,0.4188911704312115,solar.bun_rlr#realenergyintotheload#kwh
2020-10,0.9815887262946167,2020-10-01,0.5010266940451745,solar.bun_rlr#realenergyintotheload#kwh
2020-11,0.3259737733463266,2020-11-01,0.5859000684462696,solar.bun_rlr#realenergyintotheload#kwh
2020-12,0.4401635704651464,2020-12-01,0.6680355920602327,solar.bun_rlr#realenergyintotheload#kwh
2021-01,0.6004395870364008,2021-01-01,0.7529089664613279,solar.bun_rlr#realenergyintotheload#kwh
2021-02,1.1021437384863197,2021-02-01,0.837782340862423,solar.bun_rlr#realenergyintotheload#kwh
2021-03,0.45284263035133343,2021-03-01,0.9144421629021219,solar.bun_rlr#realenergyintotheload#kwh
2021-04,0.8622989067076602,2021-04-01,0.999315537303217,solar.bun_rlr#realenergyintotheload#kwh
2021-05,1.2061791363267327,2021-05-01,1.08145106091718,solar.bun_rlr#realenergyintotheload#kwh
2021-06,0.8235302944115108,2021-06-01,1.1663244353182751,solar.bun_rlr#realenergyintotheload#kwh
2021-07,0.8246043252847818,2021-07-01,1.2484599589322383,solar.bun_rlr#realenergyintotheload#kwh
2021-08,0.9940382778149719,2021-08-01,1.3333333333333333,solar.bun_rlr#realenergyintotheload#kwh
2021-09,1.1106761482588683,2021-09-01,1.4182067077344285,solar.bun_rlr#realenergyintotheload#kwh
2021-10,1.0193179185060863,2021-10-01,1.5003422313483916,solar.bun_rlr#realenergyintotheload#kwh
2021-11,0.45575003537789227,2021-11-01,1.5852156057494866,solar.bun_rlr#realenergyintotheload#kwh
2021-12,0.22892161742421496,2021-12-01,1.6673511293634498,solar.bun_rlr#realenergyintotheload#kwh
2022-01,0.9103803574111856,2022-01-01,1.7522245037645447,solar.bun_rlr#realenergyintotheload#kwh
2022-02,1.1637656774596212,2022-02-01,1.83709787816564,solar.bun_rlr#realenergyintotheload#kwh
2022-03,0.39858355932745665,2022-03-01,1.9137577002053388,solar.bun_rlr#realenergyintotheload#kwh
2022-04,0.7920930041602454,2022-04-01,1.998631074606434,solar.bun_rlr#realenergyintotheload#kwh
2022-05,0.8695238701209673,2022-05-01,2.080766598220397,solar.bun_rlr#realenergyintotheload#kwh
2022-06,0.7692182952206514,2022-06-01,2.1656399726214923,solar.bun_rlr#realenergyintotheload#kwh
2022-07,0.8874696844909591,2022-07-01,2.2477754962354553,solar.bun_rlr#realenergyintotheload#kwh
2022-08,0.9012378088934826,2022-08-01,2.3326488706365502,solar.bun_rlr#realenergyintotheload#kwh
2022-09,0.7053371385241727,2022-09-01,2.4175222450376452,solar.bun_rlr#realenergyintotheload#kwh
2022-10,0.8105739698196616,2022-10-01,2.4996577686516086,solar.bun_rlr#realenergyintotheload#kwh
2022-11,0.6221849247928944,2022-11-01,2.5845311430527036,solar.bun_rlr#realenergyintotheload#kwh
2022-12,0.2931031167778243,2022-12-01,2.6666666666666665,solar.bun_rlr#realenergyintotheload#kwh
2023-01,0.641571741426271,2023-01-01,2.751540041067762,solar.bun_rlr#realenergyintotheload#kwh
2023-02,0.9821955852382309,2023-02-01,2.836413415468857,solar.bun_rlr#realenergyintotheload#kwh
2023-03,0.3898276760014311,2023-03-01,2.9130732375085557,solar.bun_rlr#realenergyintotheload#kwh
