year_month,PI,meter,month_ts
2024-03,0.522138452700292,solar.bun_carm1#realenergyintotheload#kwh,2024-03-01
2024-04,0.8620927851191625,solar.bun_carm1#realenergyintotheload#kwh,2024-04-01
2024-05,1.0004518915513874,solar.bun_carm1#realenergyintotheload#kwh,2024-05-01
2024-06,0.8336685673427603,solar.bun_carm1#realenergyintotheload#kwh,2024-06-01
2024-07,0.7416643140149363,solar.bun_carm1#realenergyintotheload#kwh,2024-07-01
2024-08,0.749412268435174,solar.bun_carm1#realenergyintotheload#kwh,2024-08-01
2024-09,0.901719972807704,solar.bun_carm1#realenergyintotheload#kwh,2024-09-01
2024-10,1.0198054480469954,solar.bun_carm1#realenergyintotheload#kwh,2024-10-01
2024-11,1.100906902521345,solar.bun_carm1#realenergyintotheload#kwh,2024-11-01
2024-12,1.147954059977093,solar.bun_carm1#realenergyintotheload#kwh,2024-12-01
2025-01,1.1558310289775235,solar.bun_carm1#realenergyintotheload#kwh,2025-01-01
2025-02,1.1254224747070303,solar.bun_carm1#realenergyintotheload#kwh,2025-02-01
2025-03,0.9562349303728052,solar.bun_carm1#realenergyintotheload#kwh,2025-03-01
2025-04,0.9042509846662466,solar.bun_carm1#realenergyintotheload#kwh,2025-04-01
2025-05,0.950469352697682,solar.bun_carm1#realenergyintotheload#kwh,2025-05-01
2025-06,0.786249871227443,solar.bun_carm1#realenergyintotheload#kwh,2025-06-01
2025-07,0.7108420181615127,solar.bun_carm1#realenergyintotheload#kwh,2025-07-01
2025-08,0.8808412541000673,solar.bun_carm1#realenergyintotheload#kwh,2025-08-01
2020-04,0.0001824127591026052,solar.bun_carm2#realenergyintotheload#kwh,2020-04-01
2020-05,0.0001824127591026052,solar.bun_carm2#realenergyintotheload#kwh,2020-05-01
2020-06,2.3763569034722565,solar.bun_carm2#realenergyintotheload#kwh,2020-06-01
2020-07,0.1955056897148051,solar.bun_carm2#realenergyintotheload#kwh,2020-07-01
2020-08,0.9005169901939994,solar.bun_carm2#realenergyintotheload#kwh,2020-08-01
2020-09,1.0852722257456304,solar.bun_carm2#realenergyintotheload#kwh,2020-09-01
2020-10,0.9820412468076379,solar.bun_carm2#realenergyintotheload#kwh,2020-10-01
2020-11,0.4883304629899589,solar.bun_carm2#realenergyintotheload#kwh,2020-11-01
2020-12,0.8961289902343132,solar.bun_carm2#realenergyintotheload#kwh,2020-12-01
2021-01,0.6917790104396694,solar.bun_carm2#realenergyintotheload#kwh,2021-01-01
2021-02,1.0900030296381784,solar.bun_carm2#realenergyintotheload#kwh,2021-02-01
2021-03,0.5179374938109016,solar.bun_carm2#realenergyintotheload#kwh,2021-03-01
2021-04,0.3156590830199533,solar.bun_carm2#realenergyintotheload#kwh,2021-04-01
2021-05,0.34072036799245453,solar.bun_carm2#realenergyintotheload#kwh,2021-05-01
2021-06,0.2151654930237934,solar.bun_carm2#realenergyintotheload#kwh,2021-06-01
2021-07,0.25241725440073093,solar.bun_carm2#realenergyintotheload#kwh,2021-07-01
2021-08,1.0383773659835858,solar.bun_carm2#realenergyintotheload#kwh,2021-08-01
2021-09,1.1341687262421496,solar.bun_carm2#realenergyintotheload#kwh,2021-09-01
2021-10,1.1291005088938966,solar.bun_carm2#realenergyintotheload#kwh,2021-10-01
2021-11,0.9377795181729677,solar.bun_carm2#realenergyintotheload#kwh,2021-11-01
2021-12,1.0925956883986827,solar.bun_carm2#realenergyintotheload#kwh,2021-12-01
2022-01,0.9978462867151087,solar.bun_carm2#realenergyintotheload#kwh,2022-01-01
2022-02,1.2920065696015548,solar.bun_carm2#realenergyintotheload#kwh,2022-02-01
2022-03,0.4585894155200163,solar.bun_carm2#realenergyintotheload#kwh,2022-03-01
2022-04,0.8307243002520939,solar.bun_carm2#realenergyintotheload#kwh,2022-04-01
2022-05,0.8830869630741243,solar.bun_carm2#realenergyintotheload#kwh,2022-05-01
2022-06,0.7827279321934015,solar.bun_carm2#realenergyintotheload#kwh,2022-06-01
2022-07,0.8851188143715059,solar.bun_carm2#realenergyintotheload#kwh,2022-07-01
2022-08,0.9367386943046607,solar.bun_carm2#realenergyintotheload#kwh,2022-08-01
2022-09,0.8301474043419124,solar.bun_carm2#realenergyintotheload#kwh,2022-09-01
2022-10,0.9856281668065074,solar.bun_carm2#realenergyintotheload#kwh,2022-10-01
2022-11,0.7226145792126983,solar.bun_carm2#realenergyintotheload#kwh,2022-11-01
2022-12,1.8033027465791631,solar.bun_carm2#realenergyintotheload#kwh,2022-12-01
2023-01,0.5809851798811555,solar.bun_carm2#realenergyintotheload#kwh,2023-01-01
2023-02,0.6856701817388564,solar.bun_carm2#realenergyintotheload#kwh,2023-02-01
2023-03,0.5161966982773079,solar.bun_carm2#realenergyintotheload#kwh,2023-03-01
2023-04,0.7613790195315886,solar.bun_carm2#realenergyintotheload#kwh,2023-04-01
2023-05,0.5668782820285507,solar.bun_carm2#realenergyintotheload#kwh,2023-05-01
2023-06,0.5240099674892412,solar.bun_carm2#realenergyintotheload#kwh,2023-06-01
2023-07,0.6064558444494508,solar.bun_carm2#realenergyintotheload#kwh,2023-07-01
2023-08,0.7039073572140985,solar.bun_carm2#realenergyintotheload#kwh,2023-08-01
2023-09,1.0081850539726922,solar.bun_carm2#realenergyintotheload#kwh,2023-09-01
2023-10,0.7129237308449841,solar.bun_carm2#realenergyintotheload#kwh,2023-10-01
2023-11,0.6991575179770275,solar.bun_carm2#realenergyintotheload#kwh,2023-11-01
2023-12,0.27259635755776657,solar.bun_carm2#realenergyintotheload#kwh,2023-12-01
2024-01,0.757400640048661,solar.bun_carm2#realenergyintotheload#kwh,2024-01-01
2024-02,0.9179230139710177,solar.bun_carm2#realenergyintotheload#kwh,2024-02-01
2024-03,0.5616761957191708,solar.bun_carm2#realenergyintotheload#kwh,2024-03-01
2024-04,0.8986335337337026,solar.bun_carm2#realenergyintotheload#kwh,2024-04-01
2024-05,1.0467905980474996,solar.bun_carm2#realenergyintotheload#kwh,2024-05-01
2024-06,0.8838131251846391,solar.bun_carm2#realenergyintotheload#kwh,2024-06-01
2024-07,0.720503050751704,solar.bun_carm2#realenergyintotheload#kwh,2024-07-01
2024-08,0.9949240836598484,solar.bun_carm2#realenergyintotheload#kwh,2024-08-01
2024-09,1.0147538286902624,solar.bun_carm2#realenergyintotheload#kwh,2024-09-01
2024-10,1.1772567056762637,solar.bun_carm2#realenergyintotheload#kwh,2024-10-01
2024-11,1.195391966235882,solar.bun_carm2#realenergyintotheload#kwh,2024-11-01
2024-12,1.2399851633910877,solar.bun_carm2#realenergyintotheload#kwh,2024-12-01
2025-01,1.2418780672765002,solar.bun_carm2#realenergyintotheload#kwh,2025-01-01
2025-02,1.242186593456018,solar.bun_carm2#realenergyintotheload#kwh,2025-02-01
2025-03,1.127153198682515,solar.bun_carm2#realenergyintotheload#kwh,2025-03-01
2025-04,1.07494679928921,solar.bun_carm2#realenergyintotheload#kwh,2025-04-01
2025-05,1.2377462295677233,solar.bun_carm2#realenergyintotheload#kwh,2025-05-01
2025-06,0.902291121499725,solar.bun_carm2#realenergyintotheload#kwh,2025-06-01
2025-07,0.7060879881657562,solar.bun_carm2#realenergyintotheload#kwh,2025-07-01
2025-08,1.1056874098394858,solar.bun_carm2#realenergyintotheload#kwh,2025-08-01
2020-03,0.0033522012891242362,solar.bun_cs1#realenergyintotheload#kwh,2020-03-01
2020-04,0.010813979381784784,solar.bun_cs1#realenergyintotheload#kwh,2020-04-01
2020-05,0.010813979381784784,solar.bun_cs1#realenergyintotheload#kwh,2020-05-01
2020-06,22.57277771209568,solar.bun_cs1#realenergyintotheload#kwh,2020-06-01
2020-07,0.7024615120328694,solar.bun_cs1#realenergyintotheload#kwh,2020-07-01
2020-08,0.9804740806757355,solar.bun_cs1#realenergyintotheload#kwh,2020-08-01
2020-09,1.1030467912793533,solar.bun_cs1#realenergyintotheload#kwh,2020-09-01
2020-10,0.9539458415434386,solar.bun_cs1#realenergyintotheload#kwh,2020-10-01
2020-11,0.3398965767973207,solar.bun_cs1#realenergyintotheload#kwh,2020-11-01
2020-12,0.4808573222560389,solar.bun_cs1#realenergyintotheload#kwh,2020-12-01
2021-01,0.6122659711121037,solar.bun_cs1#realenergyintotheload#kwh,2021-01-01
2021-02,0.9981299563919421,solar.bun_cs1#realenergyintotheload#kwh,2021-02-01
2021-03,0.464401944157844,solar.bun_cs1#realenergyintotheload#kwh,2021-03-01
2021-04,0.8970497428443931,solar.bun_cs1#realenergyintotheload#kwh,2021-04-01
2021-05,1.254446719722167,solar.bun_cs1#realenergyintotheload#kwh,2021-05-01
2021-06,0.7706198466991729,solar.bun_cs1#realenergyintotheload#kwh,2021-06-01
2021-07,0.8738326969588659,solar.bun_cs1#realenergyintotheload#kwh,2021-07-01
2021-08,1.0087349462530089,solar.bun_cs1#realenergyintotheload#kwh,2021-08-01
2021-09,1.1166278884621665,solar.bun_cs1#realenergyintotheload#kwh,2021-09-01
2021-10,1.0298167506553504,solar.bun_cs1#realenergyintotheload#kwh,2021-10-01
2021-11,0.9884297756220889,solar.bun_cs1#realenergyintotheload#kwh,2021-11-01
2021-12,0.8749593486308694,solar.bun_cs1#realenergyintotheload#kwh,2021-12-01
2022-01,0.9164873861440945,solar.bun_cs1#realenergyintotheload#kwh,2022-01-01
2022-02,1.2405410839166544,solar.bun_cs1#realenergyintotheload#kwh,2022-02-01
2022-03,0.4026899498036044,solar.bun_cs1#realenergyintotheload#kwh,2022-03-01
2022-04,0.8457446978057694,solar.bun_cs1#realenergyintotheload#kwh,2022-04-01
2022-05,0.8307649375115166,solar.bun_cs1#realenergyintotheload#kwh,2022-05-01
2022-06,0.7368353529021601,solar.bun_cs1#realenergyintotheload#kwh,2022-06-01
2022-07,0.8358475697521166,solar.bun_cs1#realenergyintotheload#kwh,2022-07-01
2022-08,0.9114220133099575,solar.bun_cs1#realenergyintotheload#kwh,2022-08-01
2022-09,0.7370194432557702,solar.bun_cs1#realenergyintotheload#kwh,2022-09-01
2022-10,0.8732957675842388,solar.bun_cs1#realenergyintotheload#kwh,2022-10-01
2022-11,0.6314795477896942,solar.bun_cs1#realenergyintotheload#kwh,2022-11-01
2022-12,0.36937382792597667,solar.bun_cs1#realenergyintotheload#kwh,2022-12-01
2023-01,0.712079910972605,solar.bun_cs1#realenergyintotheload#kwh,2023-01-01
2023-02,1.0371127744497506,solar.bun_cs1#realenergyintotheload#kwh,2023-02-01
2023-03,0.406784934746942,solar.bun_cs1#realenergyintotheload#kwh,2023-03-01
2023-04,1.1273742310308792,solar.bun_cs1#realenergyintotheload#kwh,2023-04-01
2023-05,0.6522412566920898,solar.bun_cs1#realenergyintotheload#kwh,2023-05-01
2023-06,0.6584008716394927,solar.bun_cs1#realenergyintotheload#kwh,2023-06-01
2023-07,0.7578189362521526,solar.bun_cs1#realenergyintotheload#kwh,2023-07-01
2023-08,0.8862284912723993,solar.bun_cs1#realenergyintotheload#kwh,2023-08-01
2023-09,1.2209071390324373,solar.bun_cs1#realenergyintotheload#kwh,2023-09-01
2023-10,0.9614353484975369,solar.bun_cs1#realenergyintotheload#kwh,2023-10-01
2023-11,0.408833405477823,solar.bun_cs1#realenergyintotheload#kwh,2023-11-01
2023-12,0.274918698848245,solar.bun_cs1#realenergyintotheload#kwh,2023-12-01
2024-01,0.461101860341942,solar.bun_cs1#realenergyintotheload#kwh,2024-01-01
2024-02,1.15132775440781,solar.bun_cs1#realenergyintotheload#kwh,2024-02-01
2024-03,0.45823237874876394,solar.bun_cs1#realenergyintotheload#kwh,2024-03-01
2024-04,0.8582051109648525,solar.bun_cs1#realenergyintotheload#kwh,2024-04-01
2024-05,0.9593984704618514,solar.bun_cs1#realenergyintotheload#kwh,2024-05-01
2024-06,0.7867077802914184,solar.bun_cs1#realenergyintotheload#kwh,2024-06-01
2024-07,0.15584167901145557,solar.bun_cs1#realenergyintotheload#kwh,2024-07-01
2024-08,0.7799847027833924,solar.bun_cs1#realenergyintotheload#kwh,2024-08-01
2024-09,0.8557229852569499,solar.bun_cs1#realenergyintotheload#kwh,2024-09-01
2024-10,0.9246820664864808,solar.bun_cs1#realenergyintotheload#kwh,2024-10-01
2024-11,1.0089941953764705,solar.bun_cs1#realenergyintotheload#kwh,2024-11-01
2024-12,1.0905798865868594,solar.bun_cs1#realenergyintotheload#kwh,2024-12-01
2025-01,1.108368039238122,solar.bun_cs1#realenergyintotheload#kwh,2025-01-01
2025-02,1.0264219240371855,solar.bun_cs1#realenergyintotheload#kwh,2025-02-01
2025-03,0.8415673678774274,solar.bun_cs1#realenergyintotheload#kwh,2025-03-01
2025-04,0.8084992843534233,solar.bun_cs1#realenergyintotheload#kwh,2025-04-01
2025-05,0.9276145559145432,solar.bun_cs1#realenergyintotheload#kwh,2025-05-01
2025-06,0.7205633181051748,solar.bun_cs1#realenergyintotheload#kwh,2025-06-01
2025-07,0.693755887866281,solar.bun_cs1#realenergyintotheload#kwh,2025-07-01
2025-08,0.8312316181684034,solar.bun_cs1#realenergyintotheload#kwh,2025-08-01
2020-07,0.7356864258461371,solar.bun_dmw#realenergyintotheload#kwh,2020-07-01
2020-08,1.0527252532576004,solar.bun_dmw#realenergyintotheload#kwh,2020-08-01
2020-09,1.2236370335357487,solar.bun_dmw#realenergyintotheload#kwh,2020-09-01
2020-10,1.0914215858986474,solar.bun_dmw#realenergyintotheload#kwh,2020-10-01
2020-11,0.4054160205545509,solar.bun_dmw#realenergyintotheload#kwh,2020-11-01
2020-12,0.5456050103627972,solar.bun_dmw#realenergyintotheload#kwh,2020-12-01
2021-01,0.7143165939019189,solar.bun_dmw#realenergyintotheload#kwh,2021-01-01
2021-02,1.1809033710628878,solar.bun_dmw#realenergyintotheload#kwh,2021-02-01
2021-03,0.5209011928984651,solar.bun_dmw#realenergyintotheload#kwh,2021-03-01
2021-04,0.8922197476140125,solar.bun_dmw#realenergyintotheload#kwh,2021-04-01
2021-05,1.3554201285829952,solar.bun_dmw#realenergyintotheload#kwh,2021-05-01
2021-06,0.8019273372393818,solar.bun_dmw#realenergyintotheload#kwh,2021-06-01
2021-07,0.8345132771075395,solar.bun_dmw#realenergyintotheload#kwh,2021-07-01
2021-08,1.0342576856166716,solar.bun_dmw#realenergyintotheload#kwh,2021-08-01
2021-09,1.205659554038253,solar.bun_dmw#realenergyintotheload#kwh,2021-09-01
2021-10,1.1714914438523862,solar.bun_dmw#realenergyintotheload#kwh,2021-10-01
2021-11,0.7184340294393617,solar.bun_dmw#realenergyintotheload#kwh,2021-11-01
2021-12,0.3082046074380328,solar.bun_dmw#realenergyintotheload#kwh,2021-12-01
2022-01,1.0364642343472588,solar.bun_dmw#realenergyintotheload#kwh,2022-01-01
2022-02,1.3893201789110208,solar.bun_dmw#realenergyintotheload#kwh,2022-02-01
2022-03,0.4858247890868278,solar.bun_dmw#realenergyintotheload#kwh,2022-03-01
2022-04,0.9036253910770466,solar.bun_dmw#realenergyintotheload#kwh,2022-04-01
2022-05,0.8098416153215259,solar.bun_dmw#realenergyintotheload#kwh,2022-05-01
2022-06,0.7562265576462556,solar.bun_dmw#realenergyintotheload#kwh,2022-06-01
2022-07,0.8838031523776677,solar.bun_dmw#realenergyintotheload#kwh,2022-07-01
2022-08,0.9934601745796245,solar.bun_dmw#realenergyintotheload#kwh,2022-08-01
2022-09,0.8180559222632378,solar.bun_dmw#realenergyintotheload#kwh,2022-09-01
2022-10,0.9472939946864788,solar.bun_dmw#realenergyintotheload#kwh,2022-10-01
2022-11,1.1273728795762885,solar.bun_dmw#realenergyintotheload#kwh,2022-11-01
2023-01,0.7794299014536678,solar.bun_dmw#realenergyintotheload#kwh,2023-01-01
2023-02,1.0778200122743309,solar.bun_dmw#realenergyintotheload#kwh,2023-02-01
2023-03,0.46282240294318633,solar.bun_dmw#realenergyintotheload#kwh,2023-03-01
2023-04,1.2289526636248256,solar.bun_dmw#realenergyintotheload#kwh,2023-04-01
2023-05,0.6755778417906075,solar.bun_dmw#realenergyintotheload#kwh,2023-05-01
2023-06,0.7019366505540399,solar.bun_dmw#realenergyintotheload#kwh,2023-06-01
2023-07,0.846586597683932,solar.bun_dmw#realenergyintotheload#kwh,2023-07-01
2023-08,0.8967075622442437,solar.bun_dmw#realenergyintotheload#kwh,2023-08-01
2023-09,1.3780727157988724,solar.bun_dmw#realenergyintotheload#kwh,2023-09-01
2023-10,1.2229023417242484,solar.bun_dmw#realenergyintotheload#kwh,2023-10-01
2023-11,0.533153597786843,solar.bun_dmw#realenergyintotheload#kwh,2023-11-01
2023-12,0.20544315094932214,solar.bun_dmw#realenergyintotheload#kwh,2023-12-01
2024-01,0.6903624157687507,solar.bun_dmw#realenergyintotheload#kwh,2024-01-01
2024-02,1.5059942631110028,solar.bun_dmw#realenergyintotheload#kwh,2024-02-01
2024-03,0.9064352579567138,solar.bun_dmw#realenergyintotheload#kwh,2024-03-01
2024-04,0.8756343547025367,solar.bun_dmw#realenergyintotheload#kwh,2024-04-01
2024-05,1.1739548319460424,solar.bun_dmw#realenergyintotheload#kwh,2024-05-01
2024-06,0.8406290971653116,solar.bun_dmw#realenergyintotheload#kwh,2024-06-01
2024-08,0.8900780110854604,solar.bun_dmw#realenergyintotheload#kwh,2024-08-01
2024-09,0.9914794288984778,solar.bun_dmw#realenergyintotheload#kwh,2024-09-01
2024-10,1.120291139052335,solar.bun_dmw#realenergyintotheload#kwh,2024-10-01
2024-11,1.0022126421388742,solar.bun_dmw#realenergyintotheload#kwh,2024-11-01
2024-12,2.7811077736417853e-05,solar.bun_dmw#realenergyintotheload#kwh,2024-12-01
2025-01,4.1760563128671217e-05,solar.bun_dmw#realenergyintotheload#kwh,2025-01-01
2025-02,1.2559466774402717,solar.bun_dmw#realenergyintotheload#kwh,2025-02-01
2025-03,1.1184537328125694,solar.bun_dmw#realenergyintotheload#kwh,2025-03-01
2025-04,1.0102988157606143,solar.bun_dmw#realenergyintotheload#kwh,2025-04-01
2025-05,1.0973922309014412,solar.bun_dmw#realenergyintotheload#kwh,2025-05-01
2025-06,0.8041812323708195,solar.bun_dmw#realenergyintotheload#kwh,2025-06-01
2025-07,0.6798344867313542,solar.bun_dmw#realenergyintotheload#kwh,2025-07-01
2025-08,0.9082183631930862,solar.bun_dmw#realenergyintotheload#kwh,2025-08-01
2020-05,0.005243874888490305,solar.bun_dw#realenergyintotheload#kwh,2020-05-01
2020-06,1.8819032524005448,solar.bun_dw#realenergyintotheload#kwh,2020-06-01
2020-07,0.6686258044303711,solar.bun_dw#realenergyintotheload#kwh,2020-07-01
2020-08,0.9262158313473932,solar.bun_dw#realenergyintotheload#kwh,2020-08-01
2020-09,1.0189004905056942,solar.bun_dw#realenergyintotheload#kwh,2020-09-01
2020-10,0.92400933965786,solar.bun_dw#realenergyintotheload#kwh,2020-10-01
2020-11,0.3412750827166119,solar.bun_dw#realenergyintotheload#kwh,2020-11-01
2020-12,0.5973783073899628,solar.bun_dw#realenergyintotheload#kwh,2020-12-01
2021-01,0.6181659677990416,solar.bun_dw#realenergyintotheload#kwh,2021-01-01
2021-02,0.9867870513010368,solar.bun_dw#realenergyintotheload#kwh,2021-02-01
2021-03,0.44105723853677437,solar.bun_dw#realenergyintotheload#kwh,2021-03-01
2021-04,0.8188170079038639,solar.bun_dw#realenergyintotheload#kwh,2021-04-01
2021-05,1.1843497437657133,solar.bun_dw#realenergyintotheload#kwh,2021-05-01
2021-06,0.7362212610144081,solar.bun_dw#realenergyintotheload#kwh,2021-06-01
2021-07,0.7986895605831948,solar.bun_dw#realenergyintotheload#kwh,2021-07-01
2021-08,0.9480398171804606,solar.bun_dw#realenergyintotheload#kwh,2021-08-01
2021-09,1.030375341730912,solar.bun_dw#realenergyintotheload#kwh,2021-09-01
2021-10,1.0259194949692307,solar.bun_dw#realenergyintotheload#kwh,2021-10-01
2021-11,0.700590996731592,solar.bun_dw#realenergyintotheload#kwh,2021-11-01
2021-12,0.606870892855754,solar.bun_dw#realenergyintotheload#kwh,2021-12-01
2022-01,0.9386310967580835,solar.bun_dw#realenergyintotheload#kwh,2022-01-01
2022-02,1.2392260178449854,solar.bun_dw#realenergyintotheload#kwh,2022-02-01
2022-03,0.42550740726254144,solar.bun_dw#realenergyintotheload#kwh,2022-03-01
2022-04,0.8034707181534986,solar.bun_dw#realenergyintotheload#kwh,2022-04-01
2022-05,0.7688980956359082,solar.bun_dw#realenergyintotheload#kwh,2022-05-01
2022-06,0.7114738543145249,solar.bun_dw#realenergyintotheload#kwh,2022-06-01
2022-07,0.7876905113411441,solar.bun_dw#realenergyintotheload#kwh,2022-07-01
2022-08,0.8304741372947051,solar.bun_dw#realenergyintotheload#kwh,2022-08-01
2022-09,0.7248007457631225,solar.bun_dw#realenergyintotheload#kwh,2022-09-01
2022-10,0.9206821802216559,solar.bun_dw#realenergyintotheload#kwh,2022-10-01
2022-11,0.8000702887924195,solar.bun_dw#realenergyintotheload#kwh,2022-11-01
2022-12,0.7389615798422273,solar.bun_dw#realenergyintotheload#kwh,2022-12-01
2023-01,0.7058907574613931,solar.bun_dw#realenergyintotheload#kwh,2023-01-01
2023-02,0.9839578380786689,solar.bun_dw#realenergyintotheload#kwh,2023-02-01
2023-03,0.4097496382861521,solar.bun_dw#realenergyintotheload#kwh,2023-03-01
2023-04,1.0655868554328145,solar.bun_dw#realenergyintotheload#kwh,2023-04-01
2023-05,0.6781212637118046,solar.bun_dw#realenergyintotheload#kwh,2023-05-01
2023-06,0.6291321628163404,solar.bun_dw#realenergyintotheload#kwh,2023-06-01
2023-07,0.7310101186410292,solar.bun_dw#realenergyintotheload#kwh,2023-07-01
2023-08,0.8233714787755868,solar.bun_dw#realenergyintotheload#kwh,2023-08-01
2023-09,1.1989056117553745,solar.bun_dw#realenergyintotheload#kwh,2023-09-01
2023-10,0.9265043420664827,solar.bun_dw#realenergyintotheload#kwh,2023-10-01
2023-11,0.4483996836424399,solar.bun_dw#realenergyintotheload#kwh,2023-11-01
2023-12,0.1995471501943032,solar.bun_dw#realenergyintotheload#kwh,2023-12-01
2024-01,0.5794044453963436,solar.bun_dw#realenergyintotheload#kwh,2024-01-01
2024-02,1.2100489140549928,solar.bun_dw#realenergyintotheload#kwh,2024-02-01
2024-03,0.8542962276808664,solar.bun_dw#realenergyintotheload#kwh,2024-03-01
2024-04,0.8122849276190471,solar.bun_dw#realenergyintotheload#kwh,2024-04-01
2024-05,0.9974394405483841,solar.bun_dw#realenergyintotheload#kwh,2024-05-01
2024-06,0.7593259243467311,solar.bun_dw#realenergyintotheload#kwh,2024-06-01
2024-08,0.9036192839303324,solar.bun_dw#realenergyintotheload#kwh,2024-08-01
2024-09,0.9042088629205841,solar.bun_dw#realenergyintotheload#kwh,2024-09-01
2024-10,1.044311373469374,solar.bun_dw#realenergyintotheload#kwh,2024-10-01
2024-11,0.9957306667290489,solar.bun_dw#realenergyintotheload#kwh,2024-11-01
2024-12,1.114046052491186,solar.bun_dw#realenergyintotheload#kwh,2024-12-01
2025-01,1.0786105915191304,solar.bun_dw#realenergyintotheload#kwh,2025-01-01
2025-02,1.1202096471576428,solar.bun_dw#realenergyintotheload#kwh,2025-02-01
2025-03,0.9880497945358445,solar.bun_dw#realenergyintotheload#kwh,2025-03-01
2025-04,0.9358452906686419,solar.bun_dw#realenergyintotheload#kwh,2025-04-01
2025-05,1.0500326951799324,solar.bun_dw#realenergyintotheload#kwh,2025-05-01
2025-06,0.7608590721126969,solar.bun_dw#realenergyintotheload#kwh,2025-06-01
2025-07,0.6986468678593992,solar.bun_dw#realenergyintotheload#kwh,2025-07-01
2025-08,0.9206854024119441,solar.bun_dw#realenergyintotheload#kwh,2025-08-01
2020-04,8.632671446979883e-05,solar.bun_hs1#realenergyintotheload#kwh,2020-04-01
2020-05,0.0006892822596644857,solar.bun_hs1#realenergyintotheload#kwh,2020-05-01
2020-06,4.285131668925118,solar.bun_hs1#realenergyintotheload#kwh,2020-06-01
2020-07,0.7171253846983079,solar.bun_hs1#realenergyintotheload#kwh,2020-07-01
2020-08,0.9650887195144271,solar.bun_hs1#realenergyintotheload#kwh,2020-08-01
2020-09,1.0367545558633517,solar.bun_hs1#realenergyintotheload#kwh,2020-09-01
2020-10,0.9419337790522664,solar.bun_hs1#realenergyintotheload#kwh,2020-10-01
2020-11,0.3402347178034211,solar.bun_hs1#realenergyintotheload#kwh,2020-11-01
2020-12,0.4486706619847969,solar.bun_hs1#realenergyintotheload#kwh,2020-12-01
2021-01,0.5953750173759877,solar.bun_hs1#realenergyintotheload#kwh,2021-01-01
2021-02,1.1146649174528414,solar.bun_hs1#realenergyintotheload#kwh,2021-02-01
2021-03,0.4327187286009099,solar.bun_hs1#realenergyintotheload#kwh,2021-03-01
2021-04,0.8322508984618305,solar.bun_hs1#realenergyintotheload#kwh,2021-04-01
2021-05,1.3070958910997446,solar.bun_hs1#realenergyintotheload#kwh,2021-05-01
2021-06,0.8026378397083693,solar.bun_hs1#realenergyintotheload#kwh,2021-06-01
2021-07,0.8342191141772983,solar.bun_hs1#realenergyintotheload#kwh,2021-07-01
2021-08,0.9633941078874296,solar.bun_hs1#realenergyintotheload#kwh,2021-08-01
2021-09,1.0515849836073083,solar.bun_hs1#realenergyintotheload#kwh,2021-09-01
2021-10,1.005670948999512,solar.bun_hs1#realenergyintotheload#kwh,2021-10-01
2021-11,0.6630486339762285,solar.bun_hs1#realenergyintotheload#kwh,2021-11-01
2021-12,0.0012741979897599562,solar.bun_hs1#realenergyintotheload#kwh,2021-12-01
2022-01,0.9369136311600721,solar.bun_hs1#realenergyintotheload#kwh,2022-01-01
2022-02,1.1270449881844211,solar.bun_hs1#realenergyintotheload#kwh,2022-02-01
2022-03,0.40980055952461364,solar.bun_hs1#realenergyintotheload#kwh,2022-03-01
2022-04,0.806358772519481,solar.bun_hs1#realenergyintotheload#kwh,2022-04-01
2022-05,0.7805162109886262,solar.bun_hs1#realenergyintotheload#kwh,2022-05-01
2022-06,0.7356414410283272,solar.bun_hs1#realenergyintotheload#kwh,2022-06-01
2022-07,0.8151552327085306,solar.bun_hs1#realenergyintotheload#kwh,2022-07-01
2022-08,0.928986153334916,solar.bun_hs1#realenergyintotheload#kwh,2022-08-01
2022-09,0.7509730392523023,solar.bun_hs1#realenergyintotheload#kwh,2022-09-01
2022-10,0.7558122227748689,solar.bun_hs1#realenergyintotheload#kwh,2022-10-01
2023-01,0.5676055776376734,solar.bun_hs1#realenergyintotheload#kwh,2023-01-01
2023-02,0.8589577116419214,solar.bun_hs1#realenergyintotheload#kwh,2023-02-01
2023-03,0.3890413863621658,solar.bun_hs1#realenergyintotheload#kwh,2023-03-01
2023-04,1.0767683048981458,solar.bun_hs1#realenergyintotheload#kwh,2023-04-01
2023-05,0.689393676769922,solar.bun_hs1#realenergyintotheload#kwh,2023-05-01
2023-06,0.6671893223148824,solar.bun_hs1#realenergyintotheload#kwh,2023-06-01
2023-07,0.7959117054178693,solar.bun_hs1#realenergyintotheload#kwh,2023-07-01
2023-08,0.8436604887940211,solar.bun_hs1#realenergyintotheload#kwh,2023-08-01
2023-09,1.2339910285009792,solar.bun_hs1#realenergyintotheload#kwh,2023-09-01
2023-10,1.075017250372038,solar.bun_hs1#realenergyintotheload#kwh,2023-10-01
2023-11,0.44012181812980716,solar.bun_hs1#realenergyintotheload#kwh,2023-11-01
2023-12,0.1782325067727084,solar.bun_hs1#realenergyintotheload#kwh,2023-12-01
2024-01,0.5818014301568354,solar.bun_hs1#realenergyintotheload#kwh,2024-01-01
2024-02,1.1833010620116278,solar.bun_hs1#realenergyintotheload#kwh,2024-02-01
2024-03,0.80296919599975,solar.bun_hs1#realenergyintotheload#kwh,2024-03-01
2024-04,0.8111033520269595,solar.bun_hs1#realenergyintotheload#kwh,2024-04-01
