date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-10-13,True,True,True,0.0,0.0,1.4835530000000006,868.303256046,0.0,868.303256046
2025-10-14,True,True,True,0.0,0.0,-1.070178999999996,821.82931681,0.0,821.82931681
2025-10-15,True,True,True,0.0,0.0,2.7689135000000005,929.484542873,0.0,929.484542873
2025-10-16,True,True,True,0.0,0.0,0.10572729999999986,762.46182774,0.0,762.46182774
2025-10-17,True,True,True,0.0,0.0,5.178440000000002,620.877075622,0.0,620.877075622
2025-10-18,True,True,True,0.0,0.0,2.444790954,877.167826759,0.0,877.167826759
2025-10-19,True,True,True,0.0,0.0,0.36643903499999997,307.540229284,0.0,307.540229284
2025-10-20,True,True,True,0.0,0.0,2.0670372500000003,342.587151323,0.0,342.587151323
2025-10-21,True,True,True,0.0,0.0,-0.27472254999999945,573.59196907,0.0,573.59196907
2025-10-22,True,True,True,0.0,0.0,0.781192,500.232391461,0.0,500.232391461
2025-10-23,True,True,True,0.0,0.0,1.6260716999999998,616.99700494,0.0,616.99700494
2025-10-24,True,True,True,0.0,0.0,0.7332178,744.870178725,0.0,744.870178725
2025-10-25,True,True,True,0.0,0.0,0.37020200000000614,576.200453805,0.0,576.200453805
2025-10-26,True,True,True,0.0,0.0,3.2315880000000003,431.42860126,0.0,431.42860126
