date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-08-15,False,True,False,0.0,0.0,0.23198319999999972,240.50623646,19.1875,240.50623646
2025-08-16,False,True,False,0.0,0.0,0.01607299999999867,398.18635533,0.0,398.18635533
2025-08-17,True,True,False,0.0,0.0,-0.06964158999999998,286.12895926,142.9375,286.12895926
2025-08-18,True,True,False,0.0,0.0,-2.2084530000000004,289.29572816,85.5625,289.29572816
2025-08-19,True,True,True,0.13125482699309002,0.19905672435282679,-1.1464010000000044,411.9013481534902,262.25,474.13368264
2025-08-20,True,True,True,0.0,0.0,0.9765244449999995,476.02768034,0.0,476.02768034
2025-08-21,True,True,True,0.0,0.0,0.35416000000000025,468.432343146,247.875,468.432343146
2025-08-22,True,True,True,0.0,0.0,0.6473690000000012,310.95877999,161.8125,310.95877999
2025-08-23,True,True,True,0.0,0.0,0.8675682500000002,403.0062071,203.53125,403.0062071
2025-08-24,True,True,True,0.0,0.0,1.2816720499999996,506.02445019,265.84375,506.02445019
2025-08-25,True,True,True,0.0,0.0,0.13571500000000114,370.53090345,173.71875,370.53090345
2025-08-26,True,True,True,0.0,0.0,-0.7466942999999997,155.772158995,45.09375,155.772158995
2025-08-27,True,True,True,0.0,0.0,0.3568219999999993,304.5975478,0.0,304.5975478
2025-08-28,True,True,True,0.0,0.0,0.06576835000000025,431.9036771,0.0,431.9036771
2025-08-29,True,True,True,0.0,0.0,-1.6785940999999998,236.3767218,154.96875,236.3767218
2025-08-30,True,True,True,0.0,0.0,0.3861429999999997,344.23050183,0.0,344.23050183
2025-08-31,True,True,True,0.0,0.0,0.4626715499999996,359.47622713,0.0,359.47622713
2025-09-01,True,True,True,0.0,0.0,-0.2386308000000006,432.624899584,173.0625,432.624899584
2025-09-02,True,True,True,0.0,0.0,-0.8120465699999991,419.86072172,201.0,419.86072172
2025-09-03,True,True,True,0.0,0.0,0.8377296500000001,420.750945256,0.0,420.750945256
2025-09-04,True,True,True,0.0,0.0,-0.02365410000000001,364.32062719,0.0,364.32062719
2025-09-05,True,True,True,0.0,0.0,0.8249819999999985,561.310940043,0.0,561.310940043
2025-09-06,True,True,True,0.0,0.0,0.12687088,541.87414202,0.0,541.87414202
2025-09-07,True,True,True,0.0,0.0,0.15006355500000002,237.58171343,101.9375,237.58171343
2025-09-08,True,True,True,0.12183943628694222,0.08326218671991657,-0.41788740000000013,358.685186224946,268.875,408.4505739
2025-09-09,True,True,True,0.08344535482807346,0.032827835441256795,-0.7235503000000003,328.8506323789731,167.34375,358.78999044
2025-09-10,True,True,True,0.0,0.0,-1.4617629999999995,270.77850554,0.0,270.77850554
2025-09-11,True,True,True,0.055889981331851996,0.026825980081817094,-0.7503132400000001,383.3616255047809,193.90625,406.05609296
2025-09-12,True,True,True,0.0,0.0,1.1183168499999998,451.686835094,36.6875,451.686835094
2025-09-13,True,True,True,0.0,0.0,1.3205359999999988,428.38764786999997,0.0,428.38764786999997
2025-09-14,True,True,True,0.0,0.0,3.5158010000000033,614.9697209,0.0,614.9697209
2025-09-15,True,True,True,0.0,0.0,3.4423085499999995,613.78141733,0.0,613.78141733
2025-09-16,True,True,True,0.0,0.0,-0.34468680000000024,307.43789164,0.0,307.43789164
2025-09-17,True,True,True,0.0,0.0,-0.11179000000000006,478.56307438700003,0.0,478.56307438700003
