date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-08-15,False,True,False,0.0,0.0,2.3182743,190.460950681,23.25,190.460950681
2025-08-16,False,True,False,0.0,0.0,7.235448999999999,339.78197498,0.0,339.78197498
2025-08-17,True,True,False,0.0,0.0,3.8164975000000005,235.32860421,76.453125,235.32860421
2025-08-18,True,True,False,0.08091040901320865,0.17158804309736392,6.5980902,222.43114941871983,40.609375,242.012478
2025-08-19,True,True,True,0.0,0.0,7.4810692,413.147931832,128.015625,413.147931832
2025-08-20,True,True,True,0.0,0.0,7.5526488,413.54099361,0.0,413.54099361
2025-08-21,True,True,True,0.0,0.0,6.3023425,390.463123166,136.4375,390.463123166
2025-08-22,True,True,True,0.0,0.0,4.91708945,243.45486462,77.234375,243.45486462
2025-08-23,True,True,True,0.0,0.0,7.1614082,327.711140715,105.546875,327.711140715
2025-08-24,True,True,True,0.07614725708839587,0.4435512117933571,8.658619999999999,393.1746299545756,139.390625,425.58149334
2025-08-25,True,True,True,0.0,0.0,5.782702499999999,299.2092612,85.59375,299.2092612
2025-08-26,True,True,True,0.0,0.0,0.25626210250000037,116.73938626500001,19.625,116.73938626500001
2025-08-27,True,True,True,0.0,0.0,4.48537,238.1802707,0.0,238.1802707
2025-08-28,True,True,True,0.0,0.0,6.4625279,347.62629188,0.0,347.62629188
2025-08-29,True,True,True,0.0,0.0,2.4646555,184.4601426,77.1875,184.4601426
2025-08-30,True,True,True,0.0,0.0,4.2653005,276.416459788,0.0,276.416459788
2025-08-31,True,True,True,0.0,0.0,4.988273000000001,283.22043471,0.0,283.22043471
2025-09-01,True,True,True,0.0,0.0,6.400580000000001,350.34799105999997,77.359375,350.34799105999997
2025-09-02,True,True,True,0.1130818251272037,0.18726726238910682,8.2416613,297.666020812761,93.640625,335.61835719
2025-09-03,True,True,True,0.0,0.0,4.66900215,329.725684986,0.0,329.725684986
2025-09-04,True,True,True,0.0,0.0,5.998194,293.174656295,0.0,293.174656295
2025-09-05,True,True,True,0.0,0.0,8.929704,481.1092404,0.0,481.1092404
2025-09-06,True,True,True,0.0,0.0,10.060626000000001,433.05534119000004,0.0,433.05534119000004
2025-09-07,True,True,True,0.0,0.0,1.29041135,180.072703535,57.0,180.072703535
2025-09-08,True,True,True,0.07078441117517555,0.1963322539953443,8.08430735,299.1742605804749,119.8125,321.96431504
2025-09-09,True,True,True,0.0,0.0,6.3496443,286.04785632,85.6875,286.04785632
2025-09-10,True,True,True,0.0,0.0,2.6918365499999997,206.634323825,0.0,206.634323825
2025-09-11,True,True,True,0.2211817142331686,0.34202520247454193,7.049354000000001,249.5267138275078,102.765625,320.39144225
2025-09-12,True,True,True,0.0,0.0,5.320273200000001,359.3943242,16.34375,359.3943242
2025-09-13,True,True,True,0.0,0.0,4.1010431999999994,330.324437827,0.0,330.324437827
2025-09-14,True,True,True,0.0,0.0,9.289281,479.686190185,0.0,479.686190185
