date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-08-15,False,True,False,0.0,0.0,-0.20302989999999999,202.16079911,20.40625,202.16079911
2025-08-16,False,True,False,0.0,0.0,1.4844320000000018,340.68427686,0.0,340.68427686
2025-08-17,True,True,False,0.0,0.0,1.1793625000000008,243.63674201999999,129.34375,243.63674201999999
2025-08-18,True,True,False,0.0,0.0,0.8582809999999998,252.25397633,68.65625,252.25397633
2025-08-19,True,True,True,0.0,0.0,1.780579999999997,424.067395074,213.1875,424.067395074
2025-08-20,True,True,True,0.0,0.0,0.26681439999999945,431.237988668,0.0,431.237988668
2025-08-21,True,True,True,0.0,0.0,0.2203777495,419.187820788,220.4375,419.187820788
2025-08-22,True,True,True,0.0,0.0,1.642684000000001,258.49612146,131.21875,258.49612146
2025-08-23,True,True,True,0.0,0.0,2.0152330000000003,334.60144361,166.21875,334.60144361
2025-08-24,True,True,True,0.28607094839533176,0.4780509964954868,1.7494626500000003,308.3433934546532,226.4375,431.8964087
2025-08-25,True,True,True,0.0,0.0,0.6836929999999981,318.86576988999997,144.375,318.86576988999997
2025-08-26,True,True,True,0.0,0.0,-0.10526757250000007,131.326661291,33.0625,131.326661291
2025-08-27,True,True,True,0.0,0.0,1.3763770000000015,255.9622567,0.0,255.9622567
2025-08-28,True,True,True,0.0,0.0,1.7296290000000005,357.33016291,0.0,357.33016291
2025-08-29,True,True,True,0.0,0.0,0.10836699999999944,193.23348024,130.1875,193.23348024
2025-08-30,True,True,True,0.0,0.0,1.4285509999999988,288.729582958,0.0,288.729582958
2025-08-31,True,True,True,0.0,0.0,1.4196270000000004,300.082935,0.0,300.082935
2025-09-01,True,True,True,0.0,0.0,1.4457504999999995,366.447860295,128.84375,366.447860295
2025-09-02,True,True,True,0.18940898640389045,0.20873074265184893,2.406103,284.663225216129,154.5,351.1798434
2025-09-03,True,True,True,0.0,0.0,1.2875829999999997,341.81943293,0.0,341.81943293
2025-09-04,True,True,True,0.0,0.0,1.004152225,309.119378002,0.0,309.119378002
2025-09-05,True,True,True,0.0,0.0,0.9354552749999987,485.575025824,0.0,485.575025824
2025-09-06,True,True,True,0.0,0.0,1.5726929000000007,458.294362069,0.0,458.294362069
2025-09-07,True,True,True,0.0,0.0,0.3305255285000001,194.14503817,93.34375,194.14503817
2025-09-08,True,True,True,0.2174315688929665,0.2156516741712299,3.3516522,267.3882273219184,209.625,341.68031407
2025-09-09,True,True,True,0.023399255087522202,0.027713256390100485,2.1814364999999984,292.2581567142798,139.625,299.260632594
2025-09-10,True,True,True,0.0,0.0,0.11673899999999904,223.05981624999998,0.0,223.05981624999998
2025-09-11,True,True,True,0.32924540565316746,0.36968932482758393,1.9262560000000022,224.38785728103215,175.46875,334.5304813
2025-09-12,True,True,True,0.0,0.0,1.3285079999999985,375.396946065,27.46875,375.396946065
2025-09-13,True,True,True,0.0,0.0,1.0592147,349.52601328,0.0,349.52601328
2025-09-14,True,True,True,0.0,0.0,2.5209018499999987,510.33476103,0.0,510.33476103
2025-09-15,True,True,True,0.0,0.0,3.7315250000000013,507.33423279,0.0,507.33423279
2025-09-16,True,True,True,0.0,0.0,0.10802843750000027,253.805388979,0.0,253.805388979
2025-09-17,True,True,True,0.0,0.0,0.28660865,400.289329094,0.0,400.289329094
2025-09-18,True,True,True,0.0,0.0,2.2070129,512.6554054,0.0,512.6554054
2025-09-19,True,True,True,0.0,0.0,4.0106666,495.18782241,0.0,495.18782241
2025-09-20,True,True,True,0.0,0.0,0.5979745000000012,376.946567984,0.0,376.946567984
2025-09-21,True,True,True,0.0,0.0,-0.25147600000000025,216.8977252,0.0,216.8977252
2025-09-22,True,True,True,0.0,0.0,3.229032000000002,409.924438624,0.0,409.924438624
2025-09-23,True,True,True,0.0,0.0,1.7084674999999994,386.6201284,0.0,386.6201284
2025-09-24,True,True,True,0.0,0.0,0.11635590000000029,282.70530175,0.0,282.70530175
2025-09-25,True,True,True,0.0,0.0,-0.05870944999999994,254.8969842,0.0,254.8969842
2025-09-26,True,True,True,0.0,0.0,-0.15857499999999902,264.8165777,0.0,264.8165777
2025-09-27,True,True,True,0.0,0.0,2.5412433000000005,514.591380865,0.0,514.591380865
2025-09-28,True,True,True,0.0,0.0,0.45621485000000006,451.285094114,0.0,451.285094114
2025-09-29,True,True,True,0.0,0.0,0.04868536000000001,529.943090385,0.0,529.943090385
2025-09-30,True,True,True,0.0,0.0,0.60176361,344.35925761,0.0,344.35925761
2025-10-01,True,True,True,0.0,0.0,0.027992000000001127,364.43511541,0.0,364.43511541
2025-10-02,True,True,True,0.0,0.0,-0.35449808,296.11304894,0.0,296.11304894
2025-10-03,True,True,True,0.0,0.0,-0.3321472000000001,303.03126126,0.0,303.03126126
2025-10-04,True,True,True,0.0,0.0,1.33420885,580.09809558,0.0,580.09809558
2025-10-05,True,True,True,0.0,0.0,0.13357138000000002,238.73214116,0.0,238.73214116
2025-10-06,True,True,True,0.0,0.0,-0.023181442999999996,373.142527463,0.0,373.142527463
2025-10-07,True,True,True,0.0,0.0,1.0797199999999947,585.08772005,0.0,585.08772005
2025-10-08,True,True,True,0.0,0.0,0.29223900000000036,466.095552817,0.0,466.095552817
2025-10-09,True,True,True,0.0,0.0,1.3209820500000018,534.614834312,0.0,534.614834312
2025-10-10,True,True,True,0.0,0.0,0.9221898999999991,391.226175356,0.0,391.226175356
2025-10-11,True,True,True,0.0,0.0,0.7466466999999994,490.89118674,0.0,490.89118674
2025-10-12,True,True,True,0.0,0.0,0.2644563,338.1856974,0.0,338.1856974
