date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-10-14,True,True,True,0.0,0.0,-63.77957,362.956300893,0.0,362.956300893
2025-10-15,True,True,True,0.0,0.0,-89.059899,405.54622813,0.0,405.54622813
2025-10-16,True,True,True,0.0,0.0,-67.3069655,338.567331616,0.0,338.567331616
2025-10-17,True,True,True,0.0,0.0,-49.5568225,277.43082958,0.0,277.43082958
2025-10-18,True,True,True,0.0,0.0,-53.7648885,391.06759988,0.0,391.06759988
2025-10-19,True,True,True,0.0,0.0,-5.34372109,144.375618324,0.0,144.375618324
2025-10-20,True,True,True,0.0,0.0,-38.282427,157.90088863,0.0,157.90088863
2025-10-21,True,True,True,0.0,0.0,-46.592269,256.06402981,0.0,256.06402981
2025-10-22,True,True,True,0.0,0.0,-46.900701,224.5380415,0.0,224.5380415
2025-10-23,True,True,True,0.0,0.0,-57.542047,276.36203186,0.0,276.36203186
2025-10-24,True,True,True,0.0,0.0,-54.594449999999995,334.440944621,0.0,334.440944621
2025-10-25,True,True,True,0.0,0.0,-36.014579999999995,258.659082319,0.0,258.659082319
2025-10-26,True,True,True,0.0,0.0,-35.6694315,195.97541127,0.0,195.97541127
