date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-08-15,False,True,False,0.0,0.0,-0.6266102999999998,640.91386184,60.9375,640.91386184
2025-08-16,False,True,False,0.0,0.0,16.925324000000003,1127.81244193,0.0,1127.81244193
2025-08-17,True,True,False,0.0,0.0,5.954558539999999,777.31553242,388.875,777.31553242
2025-08-18,True,True,False,0.0,0.0,2.1497499999999974,807.4748266,203.875,807.4748266
2025-08-19,True,True,True,0.0,0.0,9.77597500000001,1382.5805448200001,644.3125,1382.5805448200001
2025-08-20,True,True,True,0.0,0.0,5.280273000000001,1393.337180251,0.0,1393.337180251
2025-08-21,True,True,True,0.0,0.0,2.6399775000000005,1329.737074612,629.75,1329.737074612
2025-08-22,True,True,True,0.0,0.0,3.7207096999999996,831.582879618,389.125,831.582879618
2025-08-23,True,True,True,0.0,0.0,12.330208499999998,1093.686930326,508.125,1093.686930326
2025-08-24,True,True,True,0.2658146526015142,0.5146811384901697,13.795115500000001,1049.6369012363125,666.3125,1429.6620124
2025-08-25,True,True,True,0.0,0.0,1.2768899999999945,1037.42978708,426.5,1037.42978708
2025-08-26,True,True,True,0.0,0.0,-1.148496999999999,394.878655025,110.1875,394.878655025
2025-08-27,True,True,True,0.0,0.0,6.438213000000005,809.2673455199999,0.0,809.2673455199999
2025-08-28,True,True,True,0.0,0.0,18.2136085,1183.55978094,0.0,1183.55978094
2025-08-29,True,True,True,0.0,0.0,1.236386000000003,606.8524280409999,382.8125,606.8524280409999
2025-08-30,True,True,True,0.0,0.0,1.01798332,927.0838094,0.0,927.0838094
2025-08-31,True,True,True,0.0,0.0,7.570824,954.805793535,0.0,954.805793535
2025-09-01,True,True,True,0.47171242003757474,0.25434211847288435,7.562165999999998,624.8684511574446,389.5625,1182.81874278
2025-09-02,True,True,True,0.1747807067597158,0.0,9.815251100000001,930.6336893087172,470.5,1127.741070685
2025-09-03,True,True,True,0.0,0.0,-0.013598604999999986,1130.843238545,0.0,1130.843238545
2025-09-04,True,True,True,0.0,0.0,1.2964035999999999,991.046907775,0.0,991.046907775
2025-09-05,True,True,True,0.0,0.0,14.3210835,1639.47236993,0.0,1639.47236993
2025-09-06,True,True,True,0.0,0.0,1.8160399999999974,1478.432524505,0.0,1478.432524505
2025-09-07,True,True,True,0.0,0.0,1.8766719999999992,618.9235217,265.0,618.9235217
2025-09-08,True,True,True,0.18965129044806864,0.06897260613031676,4.661814000000003,874.2423497541618,677.9375,1078.8470931699999
2025-09-09,True,True,True,0.0,0.0,6.4782399999999996,955.4646196059999,443.1875,955.4646196059999
2025-09-10,True,True,True,0.0,0.0,4.526592999999998,694.29002382,0.0,694.29002382
2025-09-11,True,True,True,0.23191957358819842,0.16749146419566271,7.545538499999999,830.0193272744984,515.9375,1080.641165603
2025-09-12,True,True,True,0.0,0.0,8.215114999999997,1226.1547064000001,90.0,1226.1547064000001
2025-09-13,True,True,True,0.0,0.0,2.128,1132.365228964,0.0,1132.365228964
2025-09-14,True,True,True,0.0,0.0,2.3556504999999976,1650.73362209,0.0,1650.73362209
2025-09-15,True,True,True,0.0,0.0,0.9643470000000014,1642.768015544,0.0,1642.768015544
2025-09-16,True,True,True,0.0,0.0,0.5072345600000001,799.38532999,0.0,799.38532999
2025-09-17,True,True,True,0.0,0.0,3.1322200000000002,1335.574620816,0.0,1335.574620816
2025-09-18,True,True,True,0.0,0.0,11.572209999999998,1694.5503140800001,0.0,1694.5503140800001
2025-09-19,True,True,True,0.0,0.0,2.782475409999998,1610.96857714,0.0,1610.96857714
2025-09-20,True,True,True,0.0,0.0,1.0732347500000032,1271.984513115,0.0,1271.984513115
2025-09-21,True,True,True,0.0,0.0,1.824901999999999,674.005777974,0.0,674.005777974
2025-09-22,True,True,True,0.0,0.0,15.8901915,1365.1566970860001,0.0,1365.1566970860001
2025-09-23,True,True,True,0.0,0.0,4.123243500000001,1249.50457927,0.0,1249.50457927
2025-09-24,True,True,True,0.0,0.0,2.8872039999999997,891.83237721,0.0,891.83237721
2025-09-25,True,True,True,0.0,0.0,2.9545330000000005,800.615550342,0.0,800.615550342
2025-09-26,True,True,True,0.0,0.0,-0.4736249999999993,829.14718302,0.0,829.14718302
2025-09-27,True,True,True,0.0,0.0,9.226519999999994,1701.8299912090001,0.0,1701.8299912090001
2025-09-28,True,True,True,0.0,0.0,3.9321199999999976,1500.938179863,0.0,1500.938179863
2025-09-29,True,True,True,0.0,0.0,2.1221799999999966,1756.402849776,0.0,1756.402849776
2025-09-30,True,True,True,0.0,0.0,1.7376991,1100.697926206,0.0,1100.697926206
2025-10-01,True,True,True,0.0,0.0,7.085178000000006,1156.47133324,0.0,1156.47133324
2025-10-02,True,True,True,0.0,0.0,1.6278014999999986,966.561285875,0.0,966.561285875
2025-10-03,True,True,True,0.0,0.0,0.7512284599999999,937.755344607,0.0,937.755344607
2025-10-04,True,True,True,0.0,0.0,5.277387999999988,1900.626597616,0.0,1900.626597616
2025-10-05,True,True,True,0.0,0.0,-0.5894007399999991,761.29149982,0.0,761.29149982
2025-10-06,True,True,True,0.0,0.0,0.3443231799999999,1222.67247217,0.0,1222.67247217
2025-10-07,True,True,True,0.0,0.0,6.926970000000011,1976.26124077,0.0,1976.26124077
2025-10-08,True,True,True,0.0,0.0,0.16439216699999998,1535.926691444,0.0,1535.926691444
2025-10-09,True,True,True,0.0,0.0,4.7125365,1757.483509784,0.0,1757.483509784
2025-10-10,True,True,True,0.0,0.0,0.26777658000000004,1227.736910851,0.0,1227.736910851
2025-10-11,True,True,True,0.0,0.0,1.5951540000000008,1617.470066105,0.0,1617.470066105
2025-10-12,True,True,True,0.0,0.0,6.809558900000001,1078.19552908,0.0,1078.19552908
2025-10-13,True,True,True,0.0,0.0,10.722787000000004,2054.67558329,0.0,2054.67558329
2025-10-14,True,True,True,0.0,0.0,0.8229756999999998,1934.823551128,0.0,1934.823551128
2025-10-15,True,True,True,0.0,0.0,6.3786588,2160.91767851,0.0,2160.91767851
2025-10-16,True,True,True,0.0,0.0,2.9374160000000025,1760.912592845,0.0,1760.912592845
2025-10-17,True,True,True,0.0,0.0,0.27298649350000004,1459.066000223,0.0,1459.066000223
2025-10-18,True,True,True,0.0,0.0,8.050240000000002,2093.07818034,0.0,2093.07818034
2025-10-19,True,True,True,0.0,0.0,0.271867035,709.176981716,0.0,709.176981716
2025-10-20,True,True,True,0.0,0.0,-0.24612161000000002,781.962009982,0.0,781.962009982
2025-10-21,True,True,True,0.0,0.0,0.27848444,1356.487505404,0.0,1356.487505404
2025-10-22,True,True,True,0.0,0.0,0.4131105,1161.821464509,0.0,1161.821464509
2025-10-23,True,True,True,0.0,0.0,0.9918320000000023,1452.82968358,0.0,1452.82968358
2025-10-24,True,True,True,0.0,0.0,5.1554269999999995,1763.73501823,0.0,1763.73501823
2025-10-25,True,True,True,0.0,0.0,4.133899999999997,1331.932861245,0.0,1331.932861245
2025-10-26,True,True,True,0.0,0.0,0.05524897000000001,970.13598422,0.0,970.13598422
2025-10-27,True,True,True,0.0,0.0,0.17378845999999998,0.771720805,0.0,0.771720805
