date,HS,HR,GAP,ActEnergy,SimEnergy,N_pts,HS_ref,HR_ref,ΔHS,ΔHR,Lost_kWh
2025-10-01,0.0,0.0,-0.2934729200000002,0.0,526.506173783,26,0.0,0.0,0.0,0.0,526.506173783
2025-10-02,0.0,0.0,-0.013892034999999983,0.0,426.00123393,26,0.0,0.0,0.0,0.0,426.00123393
2025-10-03,0.0,0.0,-0.17831051600000003,0.0,421.256599074,29,0.0,0.0,0.0,0.0,421.256599074
2025-10-04,0.0,0.0,4.767250500000001,0.0,841.7210546700001,30,0.0,0.0,0.0,0.0,841.7210546700001
2025-10-05,0.0,0.0,-0.04505320699999999,0.0,329.718610386,32,0.0,0.0,0.0,0.0,329.718610386
2025-10-06,0.0,0.0,-0.13581683749999998,0.0,518.644847365,28,0.0,0.0,0.0,0.0,518.644847365
2025-10-07,0.0,0.0,4.7639116,0.0,866.459489312,31,0.0,0.0,0.0,0.0,866.459489312
2025-10-08,0.0,0.0,2.5420364999999983,0.0,685.0491058,38,0.0,0.0,0.0,0.0,685.0491058
2025-10-09,0.0,0.0,3.6569481999999995,0.0,791.393868114,36,0.0,0.0,0.0,0.0,791.393868114
2025-10-10,0.0,0.0,0.3590286375,0.0,549.907885771,34,0.0,0.0,0.0,0.0,549.907885771
2025-10-11,0.0,0.0,1.4207834999999989,0.0,707.70704657,30,0.0,0.0,0.0,0.0,707.70704657
2025-10-12,0.0,0.0,-0.1374584000000003,0.0,461.994942575,26,0.0,0.0,0.0,0.0,461.994942575
2025-10-13,0.0,0.0,5.530327,0.0,897.124568775,33,0.0,0.0,0.0,0.0,897.124568775
2025-10-14,0.0,0.0,2.468772400000001,0.0,845.211782752,30,0.0,0.0,0.0,0.0,845.211782752
2025-10-15,0.0,0.0,2.4914755,0.0,941.68558638,26,0.0,0.0,0.0,0.0,941.68558638
2025-10-16,0.0,0.0,3.773099499999999,0.0,783.29192742,32,0.0,0.0,0.0,0.0,783.29192742
2025-10-17,0.0,0.0,0.23960654999999953,0.0,650.271399414,30,0.0,0.0,0.0,0.0,650.271399414
2025-10-18,0.0,0.0,1.4575400000000016,0.0,902.07742703,29,0.0,0.0,0.0,0.0,902.07742703
2025-10-19,0.0,0.0,0.15160787799999997,0.0,301.537258325,46,0.0,0.0,0.0,0.0,301.537258325
2025-10-20,0.0,0.0,0.02039822,0.0,343.05394226,27,0.0,0.0,0.0,0.0,343.05394226
2025-10-21,0.0,0.0,0.35514774600000004,0.0,598.40104454,30,0.0,0.0,0.0,0.0,598.40104454
2025-10-22,0.0,0.0,-0.027542705,0.0,516.287879167,31,0.0,0.0,0.0,0.0,516.287879167
2025-10-23,0.0,0.0,-0.7786420000000032,0.0,627.242435024,28,0.0,0.0,0.0,0.0,627.242435024
2025-10-24,0.0,0.0,0.33955151999999844,0.0,773.020668063,32,0.0,0.0,0.0,0.0,773.020668063
2025-10-25,0.0,0.0,0.4347530000000006,0.0,593.47436155,31,0.0,0.0,0.0,0.0,593.47436155
2025-10-26,0.0,0.0,-0.014233019999999999,0.0,438.84107766,31,0.0,0.0,0.0,0.0,438.84107766
2025-10-27,0.0,0.0,-0.06609253,0.0,1.035612706,9,0.0,0.0,0.0,0.0,1.035612706
