date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-08-15,False,True,False,0.0,0.0,0.253062367,497.719984104,108.5,497.719984104
2025-08-16,False,True,False,0.0,0.0,0.22942103000000016,852.1087377,0.0,852.1087377
2025-08-17,True,True,False,0.0,0.0,0.9056945500000009,611.396180954,328.0,611.396180954
2025-08-18,True,True,False,0.0,0.0,0.27176097250000003,617.624988276,181.875,617.624988276
2025-08-19,True,True,True,0.0,0.0,0.82403036,1026.37601182,549.8125,1026.37601182
2025-08-20,True,True,True,0.0,0.0,-0.49124838000000004,999.31195383,0.0,999.31195383
2025-08-21,True,True,True,0.0,0.0,-0.58486653,965.48414544,572.4375,965.48414544
2025-08-22,True,True,True,0.0,0.0,1.5826785,628.806289065,328.375,628.806289065
2025-08-23,True,True,True,0.0,0.0,2.0592119999999987,818.04303222,449.1875,818.04303222
2025-08-24,True,True,True,0.0,0.0,-0.5108392699999997,1051.787486726,587.6875,1051.787486726
2025-08-25,True,True,True,0.0,0.0,-0.02301220000000015,759.68529893,373.1875,759.68529893
2025-08-26,True,True,True,0.0,0.0,-3.196930000000002,313.195976116,91.5625,313.195976116
2025-08-27,True,True,True,0.0,0.0,1.1298264999999992,627.25490814,0.0,627.25490814
2025-08-28,True,True,True,0.0,0.0,7.210623500000002,881.74745504,0.0,881.74745504
2025-08-29,True,True,True,0.0,0.0,-0.11835703499999897,473.754126293,327.25,473.754126293
2025-08-30,True,True,True,0.0,0.0,-0.452814999999994,703.629320571,0.0,703.629320571
2025-08-31,True,True,True,0.0,0.0,-0.6934594000000001,730.719262084,0.0,730.719262084
2025-09-01,True,True,True,0.0,0.0,0.40078909299999865,881.630479699,340.6875,881.630479699
2025-09-02,True,True,True,0.0,0.0,0.2207654665,854.396817278,397.9375,854.396817278
2025-09-03,True,True,True,0.0,0.0,-0.09174053,827.818992225,0.0,827.818992225
2025-09-04,True,True,True,0.0,0.0,0.6548000000000016,755.343076835,0.0,755.343076835
2025-09-05,True,True,True,0.0,0.0,-0.15534616199999998,1165.75790677,0.0,1165.75790677
2025-09-06,True,True,True,0.0,0.0,0.4559149999999974,1096.364998655,0.0,1096.364998655
2025-09-07,True,True,True,0.0,0.0,0.49789643,479.268333935,248.5625,479.268333935
2025-09-08,True,True,True,0.0,0.0,2.2417739999999995,830.892914525,534.0,830.892914525
2025-09-09,True,True,True,0.0,0.0,1.1769654999999997,727.071013333,363.5,727.071013333
2025-09-10,True,True,True,0.0,0.0,-0.7077350299999989,535.833145093,0.0,535.833145093
2025-09-11,True,True,True,0.3609503924048835,0.3130456201013885,1.0643279999999997,517.7210029237013,446.25,810.1421185
2025-09-12,True,True,True,0.0,0.0,0.099261184,910.98543144,70.9375,910.98543144
2025-09-13,True,True,True,0.0,0.0,-0.012315000000000964,849.828869324,0.0,849.828869324
2025-09-14,True,True,True,0.0,0.0,2.879984999999998,1223.69322201,0.0,1223.69322201
2025-09-15,True,True,True,0.0,0.0,3.327584999999999,1192.6579065,0.0,1192.6579065
2025-09-16,True,True,True,0.0,0.0,0.032618999999996845,615.57414745,0.0,615.57414745
2025-09-17,True,True,True,0.0,0.0,0.27580348450000003,971.68334711,0.0,971.68334711
2025-09-18,True,True,True,0.0,0.0,0.8942830000000086,1214.025047856,0.0,1214.025047856
2025-09-19,True,True,True,0.0,0.0,4.516930000000002,1180.373694235,0.0,1180.373694235
2025-09-20,True,True,True,0.0,0.0,0.177230893,923.01771929,0.0,923.01771929
2025-09-21,True,True,True,0.0,0.0,-2.6832980000000006,520.4955742,0.0,520.4955742
2025-09-22,True,True,True,0.0,0.0,5.120514499999999,1002.7529011,0.0,1002.7529011
2025-09-23,True,True,True,0.0,0.0,0.041092487999999996,947.661719984,0.0,947.661719984
2025-09-24,True,True,True,0.0,0.0,-1.9880676750000001,672.02132245,0.0,672.02132245
2025-09-25,True,True,True,0.0,0.0,-2.7851110000000006,608.64480856,0.0,608.64480856
