date,Soiling,RapidFault,ModelDrift,HS,HR,GAP,Lost_kWh,ActEnergy,SimEnergy
2025-08-15,False,True,False,0.0965696662224771,0.059300149690656265,1.2196189999999998,292.35590079812226,70.5625,323.60646955
2025-08-16,False,True,False,0.0,0.0,0.5136009999999978,511.44045983,0.0,511.44045983
2025-08-17,True,True,False,0.0,0.0,-0.29187324,377.72746835,202.9375,377.72746835
2025-08-18,True,True,False,0.0,0.0,0.032306000000001944,383.66777382,120.875,383.66777382
2025-08-19,True,True,True,0.14739937710551823,0.0,3.619565999999999,524.2015295477112,308.3125,614.82658524
2025-08-20,True,True,True,0.0,0.0,2.9681991,621.9064076,0.0,621.9064076
2025-08-21,True,True,True,0.0,0.0,-0.36641999999999797,607.7642606000001,321.875,607.7642606000001
2025-08-22,True,True,True,0.0,0.0,0.6018553,413.43886992,207.125,413.43886992
2025-08-23,True,True,True,0.0,0.0,1.5811638000000001,519.95959126,245.6875,519.95959126
2025-08-24,True,True,True,0.2258855400648272,0.3441073030700834,-0.03785249999999962,501.09571192844686,333.5625,647.3147549400001
2025-08-25,True,True,True,0.0,0.0,1.6178213000000001,493.7967697,229.375,493.7967697
2025-08-26,True,True,True,0.0,0.0,-1.2043187599999996,213.564318315,60.6875,213.564318315
2025-08-27,True,True,True,0.0,0.0,-0.6132259999999992,409.1355174,0.0,409.1355174
2025-08-28,True,True,True,0.0,0.0,0.9008996999999996,555.11027576,0.0,555.11027576
2025-08-29,True,True,True,0.0,0.0,-0.4362104999999996,323.1007927,205.1875,323.1007927
2025-08-30,True,True,True,0.0,0.0,-0.4959793299999993,453.04521284000003,0.0,453.04521284000003
2025-08-31,True,True,True,0.0,0.0,-1.1708675500000008,474.88779420000003,0.0,474.88779420000003
2025-09-01,True,True,True,0.0,0.0,0.19081500000000062,554.8147948,208.6875,554.8147948
2025-09-02,True,True,True,0.21571419594035407,0.20289053515148395,1.7558404999999992,426.53214683321664,242.75,543.8478481
2025-09-03,True,True,True,0.0,0.0,1.2653464999999997,546.2571111,0.0,546.2571111
2025-09-04,True,True,True,0.0,0.0,0.18006343999999877,486.33519284,0.0,486.33519284
2025-09-05,True,True,True,0.0,0.0,2.2769319999999986,734.62703248,0.0,734.62703248
2025-09-06,True,True,True,0.0,0.0,1.8257714999999997,699.77288515,0.0,699.77288515
2025-09-07,True,True,True,0.21145977590996662,0.2107522520634402,1.0725522500000004,256.4029340029108,155.1875,325.161515126
2025-09-08,True,True,True,0.2585317297784444,0.28002305564643054,1.080845,402.43507033285243,306.4375,542.75427081
2025-09-09,True,True,True,0.06155894835647457,0.045228809289722435,-0.3665756,449.6784635215922,229.125,479.1760364
2025-09-10,True,True,True,0.0,0.0,-0.5814431999999998,364.77409107,0.0,364.77409107
2025-09-11,True,True,True,0.40711888646414496,0.3268647770786729,-0.16360409999999992,316.83373576333355,277.125,534.3967425
